350,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-09-10 00:03:00,1
2019-09-10 00:06:00,1
2019-09-10 00:09:00,1
2019-09-10 00:11:00,1
2019-09-10 00:12:00,1
2019-09-10 00:15:00,1
2019-09-10 00:19:00,1
2019-09-10 00:29:00,1
2019-09-10 00:33:00,1
2019-09-10 00:36:00,1
2019-09-10 00:40:00,1
2019-09-10 00:47:00,1
2019-09-10 00:54:00,1
2019-09-10 00:56:00,1
2019-09-10 00:58:00,1
2019-09-10 01:03:00,1
2019-09-10 01:08:00,1
2019-09-10 01:10:00,1
2019-09-10 01:13:00,1
2019-09-10 01:17:00,1
2019-09-10 01:18:00,1
2019-09-10 01:27:00,1
2019-09-10 01:29:00,1
2019-09-10 01:32:00,1
2019-09-10 01:35:00,1
2019-09-10 01:37:00,1
2019-09-10 01:39:00,1
2019-09-10 01:42:00,1
2019-09-10 01:47:00,1
2019-09-10 01:52:00,1
2019-09-10 01:54:00,1
2019-09-10 01:56:00,1
2019-09-10 02:01:00,1
2019-09-10 02:03:00,1
2019-09-10 02:04:00,1
2019-09-10 02:09:00,1
2019-09-10 02:11:00,1
2019-09-10 02:12:00,1
2019-09-10 02:18:00,1
2019-09-10 02:20:00,1
2019-09-10 02:21:00,1
2019-09-10 02:23:00,1
2019-09-10 02:27:00,1
2019-09-10 02:31:00,1
2019-09-10 02:39:00,1
2019-09-10 02:40:00,1
2019-09-10 02:41:00,1
2019-09-10 02:42:00,1
2019-09-10 02:43:00,1
2019-09-10 02:45:00,1
2019-09-10 02:48:00,1
2019-09-10 02:50:00,1
2019-09-10 02:51:00,1
2019-09-10 02:55:00,1
2019-09-10 02:59:00,1
2019-09-10 03:06:00,1
2019-09-10 03:16:00,1
2019-09-10 03:17:00,1
2019-09-10 03:23:00,1
2019-09-10 03:26:00,1
2019-09-10 03:33:00,1
2019-09-10 03:35:00,1
2019-09-10 03:39:00,1
2019-09-10 03:40:00,1
2019-09-10 03:41:00,1
2019-09-10 03:43:00,1
2019-09-10 03:44:00,1
2019-09-10 03:46:00,1
