22,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-20 00:40:00,1
2019-07-20 00:48:00,1
2019-07-20 00:50:00,1
2019-07-20 01:11:00,1
2019-07-20 01:17:00,1
2019-07-20 01:45:00,4
2019-07-20 01:46:00,1
2019-07-20 02:06:00,1
2019-07-20 11:42:00,1
2019-07-20 17:48:00,3
2019-07-20 22:44:00,2
2019-07-20 22:45:00,1
2019-07-20 22:50:00,1
2019-07-20 23:47:00,1
2019-07-20 23:54:00,1
2019-07-20 23:55:00,1
