520,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-07-20 00:37:00,42
2019-07-20 02:38:00,18
2019-07-20 04:12:00,42
2019-07-20 06:36:00,42
2019-07-20 10:20:00,42
2019-07-20 11:04:00,18
2019-07-20 15:11:00,42
2019-07-20 15:48:00,42
2019-07-20 16:07:00,18
2019-07-20 17:33:00,42
2019-07-20 18:10:00,12
2019-07-20 18:11:00,12
2019-07-20 18:12:00,13
2019-07-20 18:13:00,11
2019-07-20 18:14:00,15
2019-07-20 18:15:00,12
2019-07-20 18:16:00,10
2019-07-20 18:17:00,3
2019-07-20 19:08:00,42
2019-07-20 21:14:00,42
