282,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-07-20 21:34:00,11
2019-07-20 21:35:00,14
2019-07-20 21:36:00,14
2019-07-20 21:37:00,14
2019-07-20 21:38:00,13
2019-07-20 21:39:00,10
2019-07-20 21:46:00,13
2019-07-20 21:47:00,14
2019-07-20 21:48:00,15
2019-07-20 21:49:00,14
2019-07-20 21:50:00,14
2019-07-20 21:51:00,14
2019-07-20 21:52:00,14
2019-07-20 21:53:00,15
2019-07-20 21:54:00,6
2019-07-20 22:29:00,7
2019-07-20 22:30:00,15
2019-07-20 22:31:00,14
2019-07-20 22:32:00,14
2019-07-20 22:33:00,15
2019-07-20 22:34:00,9
2019-07-20 22:40:00,1
2019-07-20 22:47:00,1
2019-07-20 22:49:00,1
2019-07-20 22:52:00,1
2019-07-20 22:53:00,1
2019-07-20 22:55:00,1
2019-07-20 23:00:00,1
2019-07-20 23:02:00,1
2019-07-20 23:04:00,1
2019-07-20 23:07:00,1
2019-07-20 23:08:00,1
2019-07-20 23:09:00,1
2019-07-20 23:11:00,1
