27,select * from sppParams where specObjId=#
2019-07-20 00:58:00,1
2019-07-20 01:41:00,1
2019-07-20 01:53:00,1
2019-07-20 02:09:00,1
2019-07-20 03:22:00,1
2019-07-20 03:26:00,1
2019-07-20 03:34:00,1
2019-07-20 03:44:00,1
2019-07-20 03:53:00,1
2019-07-20 04:07:00,1
2019-07-20 09:13:00,1
2019-07-20 10:02:00,1
2019-07-20 10:27:00,1
2019-07-20 11:20:00,1
2019-07-20 12:19:00,1
2019-07-20 12:36:00,1
2019-07-20 13:26:00,1
2019-07-20 13:44:00,1
2019-07-20 13:50:00,1
2019-07-20 14:25:00,1
2019-07-20 14:45:00,1
2019-07-20 16:18:00,1
2019-07-20 16:38:00,1
2019-07-20 16:57:00,1
2019-07-20 19:57:00,1
2019-07-20 21:55:00,1
2019-07-20 23:05:00,1
