17,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-07-20 00:07:00,1
2019-07-20 00:12:00,1
2019-07-20 00:20:00,1
2019-07-20 00:21:00,1
2019-07-20 00:38:00,1
2019-07-20 01:06:00,1
2019-07-20 01:08:00,1
2019-07-20 01:11:00,1
2019-07-20 03:57:00,1
2019-07-20 04:07:00,1
2019-07-20 04:17:00,1
2019-07-20 04:25:00,1
2019-07-20 04:34:00,1
2019-07-20 05:28:00,1
2019-07-20 15:11:00,1
2019-07-20 15:14:00,1
2019-07-20 15:16:00,1
