33,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-09-12 00:01:00,1
2019-09-12 00:05:00,1
2019-09-12 00:07:00,1
2019-09-12 00:12:00,1
2019-09-12 00:16:00,1
2019-09-12 04:43:00,1
2019-09-12 04:44:00,1
2019-09-12 04:51:00,1
2019-09-12 04:52:00,1
2019-09-12 04:53:00,1
2019-09-12 04:55:00,1
2019-09-12 04:56:00,1
2019-09-12 05:04:00,1
2019-09-12 05:05:00,1
2019-09-12 05:07:00,1
2019-09-12 05:08:00,1
2019-09-12 07:12:00,1
2019-09-12 07:19:00,2
2019-09-12 23:28:00,1
2019-09-12 23:30:00,1
2019-09-12 23:34:00,2
2019-09-12 23:38:00,1
2019-09-12 23:40:00,1
2019-09-12 23:41:00,1
2019-09-12 23:45:00,1
2019-09-12 23:47:00,1
2019-09-12 23:50:00,2
2019-09-12 23:54:00,1
2019-09-12 23:55:00,1
2019-09-12 23:57:00,1
