1,"SELECT TOP #   p7.objID ,p.VAGC into myDB.yang_sdss FROM MyDB.Cluster_Yang p   JOIN PhotoObjAll p7 ON p.run = p7.run and p.rerun = p7.rerun"
2019-09-12 09:01:00,1
