4,"SELECT TOP #  cast(str(s.ra,#,#) as float) as ra,cast(str(s.[dec],#,#) as float) as dec  FROM ..SpecObj as s  JOIN PhotoObj AS p ON s.bestobjid=p.objid  WHERE (s.class = &&&) AND p.i > # AND p.i < # AND s.zWarning = # AND (s.primTarget & (dbo.fPrimTarget(&&&)) > #)"
2019-09-12 17:17:00,1
2019-09-12 17:20:00,1
2019-09-12 17:21:00,1
2019-09-12 17:22:00,1
