7,"SELECT TOP # s.ra,s.dec,s.plate,s.mjd,s.fiberid FROM BESTDR8..SpecObj as s 	JOIN #x AS x ON x.SpecobjID=s.SpecobjID JOIN #upload AS u ON u.up_id = x.up_id  WHERE  s.zWarning = # AND (s.class = &&&) AND (s.primTarget & (dbo.fPrimTarget(&&&) + dbo.fPrimTarget(&&&) + dbo.fPrimTarget(&&&) + dbo.fPrimTarget(&&&) + dbo.fPrimTarget(&&&)) > #) ORDER BY x.up_id"
2019-09-12 07:51:00,1
2019-09-12 18:20:00,2
2019-09-12 18:23:00,1
2019-09-12 18:26:00,1
2019-09-12 18:31:00,1
2019-09-12 18:33:00,1
