1,"SELECT TOP #   p7.dr8objID ,p.VAGC FROM MyDB.Cluster_Yang p   JOIN PhotoObjDR7 p7 ON p7.run = p.run and p7.rerun = p.rerun and p7.camcol = p.camcol and p7.field = p.field and p7.obj = p.id"
2019-09-12 05:24:00,1
