1,"SELECT s.specObjID     FROM dbo.SpecObjAll AS s     INNER JOIN dbo.PhotoObjAll AS p ON s.specObjID = p.specObjID     WHERE p.objID = [&&&, &&&]"
2019-09-12 12:38:00,1
