1,"SELECT TOP #     m.int_id, m.ra AS ra1, m.dec AS dec1,     n.objid, n.distance,     o.ra AS ra2, o.dec AS dec2,    o.class, o.subclass, o.snMedian_g FROM MyDB.table2 AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n     JOIN SpecObj AS o ON n.objid=o.objid"
2019-09-12 13:19:00,1
