24,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-07-11 15:47:00,1
2019-07-11 15:51:00,1
2019-07-11 16:06:00,4
2019-07-11 16:27:00,1
2019-07-11 16:38:00,1
2019-07-11 16:40:00,1
2019-07-11 19:38:00,1
2019-07-11 19:39:00,3
2019-07-11 19:40:00,2
2019-07-11 19:41:00,2
2019-07-11 19:45:00,1
2019-07-11 20:39:00,2
2019-07-11 20:40:00,2
2019-07-11 20:41:00,2
