2,"SELECT m.*, dbo.fGetNearestSpecObjIdEq(m.ra,m.dec,#) as specobjid, s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid into mydb.MyTable from myDB.hasspec as m, SpecObjAll s WHERE s.specObjID = dbo.fGetNearestSpecObjIdEq(m.ra,m.dec,#)"
2019-07-11 07:26:00,2
