80,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-07-11 10:06:00,3
2019-07-11 10:24:00,2
2019-07-11 10:53:00,3
2019-07-11 12:32:00,20
2019-07-11 12:34:00,20
2019-07-11 12:35:00,20
2019-07-11 12:36:00,3
2019-07-11 12:48:00,1
2019-07-11 12:53:00,3
2019-07-11 14:03:00,1
2019-07-11 16:02:00,1
2019-07-11 16:36:00,1
2019-07-11 16:42:00,2
