1330,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-11 00:03:00,6
2019-07-11 00:05:00,1
2019-07-11 00:07:00,1
2019-07-11 00:09:00,1
2019-07-11 00:13:00,6
2019-07-11 00:15:00,1
2019-07-11 00:17:00,2
2019-07-11 00:19:00,1
2019-07-11 00:23:00,6
2019-07-11 00:25:00,1
2019-07-11 00:27:00,2
2019-07-11 00:30:00,1
2019-07-11 00:33:00,6
2019-07-11 00:35:00,1
2019-07-11 00:37:00,1
2019-07-11 00:40:00,1
2019-07-11 00:43:00,6
2019-07-11 00:45:00,1
2019-07-11 00:47:00,1
2019-07-11 00:50:00,1
2019-07-11 00:53:00,6
2019-07-11 00:55:00,1
2019-07-11 00:57:00,1
2019-07-11 01:00:00,1
2019-07-11 01:03:00,6
2019-07-11 01:05:00,1
2019-07-11 01:07:00,1
2019-07-11 01:10:00,1
2019-07-11 01:13:00,6
2019-07-11 01:15:00,2
2019-07-11 01:17:00,1
2019-07-11 01:20:00,1
2019-07-11 01:23:00,6
2019-07-11 01:25:00,1
2019-07-11 01:27:00,1
2019-07-11 01:30:00,1
2019-07-11 01:33:00,2
2019-07-11 01:34:00,4
2019-07-11 01:35:00,1
2019-07-11 01:37:00,1
2019-07-11 01:40:00,1
2019-07-11 01:43:00,1
2019-07-11 01:44:00,5
2019-07-11 01:45:00,1
2019-07-11 01:47:00,1
2019-07-11 01:50:00,1
2019-07-11 01:53:00,1
2019-07-11 01:54:00,5
2019-07-11 01:55:00,1
2019-07-11 01:57:00,1
2019-07-11 02:00:00,1
2019-07-11 02:03:00,1
2019-07-11 02:04:00,5
2019-07-11 02:05:00,2
2019-07-11 02:07:00,1
2019-07-11 02:10:00,1
2019-07-11 02:13:00,1
2019-07-11 02:14:00,5
2019-07-11 02:15:00,2
2019-07-11 02:17:00,1
2019-07-11 02:20:00,1
2019-07-11 02:23:00,1
2019-07-11 02:24:00,5
2019-07-11 02:25:00,1
2019-07-11 02:27:00,1
2019-07-11 02:30:00,1
2019-07-11 02:33:00,1
2019-07-11 02:34:00,5
2019-07-11 02:35:00,1
2019-07-11 02:37:00,1
2019-07-11 02:40:00,1
2019-07-11 02:43:00,1
2019-07-11 02:44:00,5
2019-07-11 02:45:00,1
2019-07-11 02:47:00,1
2019-07-11 02:50:00,1
2019-07-11 02:53:00,1
2019-07-11 02:54:00,5
2019-07-11 02:55:00,2
2019-07-11 02:57:00,1
2019-07-11 03:00:00,1
2019-07-11 03:03:00,1
2019-07-11 03:04:00,5
2019-07-11 03:05:00,1
2019-07-11 03:07:00,1
2019-07-11 03:10:00,1
2019-07-11 03:13:00,1
2019-07-11 03:14:00,5
2019-07-11 03:15:00,2
2019-07-11 03:17:00,1
2019-07-11 03:20:00,1
2019-07-11 03:23:00,1
2019-07-11 03:24:00,5
2019-07-11 03:25:00,1
2019-07-11 03:27:00,2
2019-07-11 03:30:00,1
2019-07-11 03:33:00,1
2019-07-11 03:34:00,5
2019-07-11 03:35:00,1
2019-07-11 03:37:00,1
2019-07-11 03:40:00,1
2019-07-11 03:43:00,1
2019-07-11 03:44:00,5
2019-07-11 03:45:00,1
2019-07-11 03:47:00,1
2019-07-11 03:50:00,1
2019-07-11 03:53:00,1
2019-07-11 03:54:00,5
2019-07-11 03:55:00,2
2019-07-11 03:57:00,1
2019-07-11 04:00:00,1
2019-07-11 04:03:00,1
2019-07-11 04:04:00,5
2019-07-11 04:07:00,1
2019-07-11 04:10:00,1
2019-07-11 04:13:00,1
2019-07-11 04:14:00,5
2019-07-11 04:15:00,1
2019-07-11 04:17:00,1
2019-07-11 04:20:00,1
2019-07-11 04:23:00,1
2019-07-11 04:24:00,5
2019-07-11 04:25:00,1
2019-07-11 04:27:00,1
2019-07-11 04:30:00,1
2019-07-11 04:33:00,1
2019-07-11 04:34:00,5
2019-07-11 04:35:00,1
2019-07-11 04:37:00,1
2019-07-11 04:40:00,1
2019-07-11 04:43:00,1
2019-07-11 04:44:00,5
2019-07-11 04:45:00,1
2019-07-11 04:47:00,1
2019-07-11 04:50:00,1
2019-07-11 04:53:00,1
2019-07-11 04:54:00,5
2019-07-11 04:55:00,1
2019-07-11 04:57:00,1
2019-07-11 05:00:00,1
2019-07-11 05:03:00,1
2019-07-11 05:04:00,5
2019-07-11 05:07:00,1
2019-07-11 05:10:00,1
2019-07-11 05:13:00,1
2019-07-11 05:14:00,5
2019-07-11 05:15:00,1
2019-07-11 05:17:00,1
2019-07-11 05:20:00,1
2019-07-11 05:23:00,1
2019-07-11 05:24:00,5
2019-07-11 05:25:00,1
2019-07-11 05:27:00,2
2019-07-11 05:30:00,1
2019-07-11 05:33:00,1
2019-07-11 05:34:00,5
2019-07-11 05:35:00,1
2019-07-11 05:37:00,1
2019-07-11 05:40:00,1
2019-07-11 05:43:00,1
2019-07-11 05:44:00,5
2019-07-11 05:45:00,1
2019-07-11 05:47:00,1
2019-07-11 05:50:00,1
2019-07-11 05:53:00,1
2019-07-11 05:54:00,5
2019-07-11 05:55:00,1
2019-07-11 05:57:00,1
2019-07-11 06:00:00,1
2019-07-11 06:03:00,1
2019-07-11 06:04:00,5
2019-07-11 06:07:00,2
2019-07-11 06:10:00,1
2019-07-11 06:13:00,1
2019-07-11 06:14:00,5
2019-07-11 06:15:00,1
2019-07-11 06:17:00,1
2019-07-11 06:20:00,1
2019-07-11 06:23:00,1
2019-07-11 06:24:00,5
2019-07-11 06:25:00,1
2019-07-11 06:27:00,1
2019-07-11 06:30:00,1
2019-07-11 06:33:00,1
2019-07-11 06:34:00,5
2019-07-11 06:35:00,1
2019-07-11 06:37:00,1
2019-07-11 06:40:00,1
2019-07-11 06:43:00,1
2019-07-11 06:44:00,5
2019-07-11 06:45:00,1
2019-07-11 06:47:00,1
2019-07-11 06:50:00,1
2019-07-11 06:53:00,1
2019-07-11 06:54:00,5
2019-07-11 06:55:00,1
2019-07-11 06:57:00,1
2019-07-11 07:00:00,1
2019-07-11 07:03:00,1
2019-07-11 07:04:00,5
2019-07-11 07:05:00,1
2019-07-11 07:07:00,2
2019-07-11 07:10:00,1
2019-07-11 07:13:00,1
2019-07-11 07:14:00,5
2019-07-11 07:15:00,1
2019-07-11 07:17:00,1
2019-07-11 07:20:00,1
2019-07-11 07:23:00,1
2019-07-11 07:24:00,5
2019-07-11 07:25:00,1
2019-07-11 07:27:00,2
2019-07-11 07:30:00,1
2019-07-11 07:33:00,1
2019-07-11 07:34:00,5
2019-07-11 07:35:00,2
2019-07-11 07:37:00,1
2019-07-11 07:40:00,1
2019-07-11 07:43:00,1
2019-07-11 07:44:00,5
2019-07-11 07:45:00,1
2019-07-11 07:47:00,1
2019-07-11 07:50:00,1
2019-07-11 07:53:00,1
2019-07-11 07:54:00,5
2019-07-11 07:55:00,1
2019-07-11 07:57:00,1
2019-07-11 08:00:00,1
2019-07-11 08:03:00,1
2019-07-11 08:04:00,5
2019-07-11 08:05:00,1
2019-07-11 08:07:00,1
2019-07-11 08:10:00,1
2019-07-11 08:13:00,1
2019-07-11 08:14:00,5
2019-07-11 08:15:00,1
2019-07-11 08:17:00,1
2019-07-11 08:20:00,1
2019-07-11 08:23:00,1
2019-07-11 08:24:00,5
2019-07-11 08:25:00,1
2019-07-11 08:27:00,1
2019-07-11 08:30:00,1
2019-07-11 08:33:00,1
2019-07-11 08:34:00,5
2019-07-11 08:35:00,1
2019-07-11 08:37:00,1
2019-07-11 08:40:00,1
2019-07-11 08:43:00,1
2019-07-11 08:44:00,5
2019-07-11 08:45:00,1
2019-07-11 08:47:00,1
2019-07-11 08:50:00,1
2019-07-11 08:53:00,1
2019-07-11 08:54:00,5
2019-07-11 08:55:00,1
2019-07-11 08:57:00,1
2019-07-11 09:00:00,1
2019-07-11 09:03:00,1
2019-07-11 09:04:00,5
2019-07-11 09:05:00,1
2019-07-11 09:07:00,1
2019-07-11 09:10:00,1
2019-07-11 09:13:00,1
2019-07-11 09:14:00,5
2019-07-11 09:15:00,1
2019-07-11 09:17:00,1
2019-07-11 09:20:00,1
2019-07-11 09:23:00,1
2019-07-11 09:24:00,5
2019-07-11 09:25:00,1
2019-07-11 09:27:00,1
2019-07-11 09:30:00,1
2019-07-11 09:33:00,1
2019-07-11 09:34:00,5
2019-07-11 09:35:00,1
2019-07-11 09:37:00,1
2019-07-11 09:40:00,1
2019-07-11 09:43:00,1
2019-07-11 09:44:00,5
2019-07-11 09:45:00,1
2019-07-11 09:47:00,1
2019-07-11 09:50:00,1
2019-07-11 09:53:00,1
2019-07-11 09:54:00,5
2019-07-11 09:55:00,1
2019-07-11 09:57:00,1
2019-07-11 10:00:00,1
2019-07-11 10:03:00,1
2019-07-11 10:04:00,5
2019-07-11 10:05:00,1
2019-07-11 10:07:00,1
2019-07-11 10:10:00,1
2019-07-11 10:13:00,1
2019-07-11 10:14:00,5
2019-07-11 10:15:00,1
2019-07-11 10:17:00,1
2019-07-11 10:20:00,1
2019-07-11 10:23:00,1
2019-07-11 10:24:00,5
2019-07-11 10:25:00,1
2019-07-11 10:27:00,1
2019-07-11 10:30:00,1
2019-07-11 10:33:00,1
2019-07-11 10:34:00,5
2019-07-11 10:35:00,1
2019-07-11 10:37:00,1
2019-07-11 10:40:00,1
2019-07-11 10:43:00,1
2019-07-11 10:44:00,5
2019-07-11 10:45:00,1
2019-07-11 10:47:00,2
