1,"SELECT count(*) FROM fGetNearbyObjEq(#.,#.,#.* #) n, PhotoPrimary p, SpecObj as S WHERE n.objID=p.objID and p.objid = S. bestObjID   AND s.z < #   AND velDisp > #. INTO rho_#_#"
2019-07-11 03:38:00,1
