1,"SELECT TOP # p.objid, p.ra, p.dec, p.modelmag_r, p.modelmag_r-#*log1#(#E+#*p.z)+# as abs_r FROM SpecPhoto p WHERE p.modelmag_r-#*log1#(#E+#*p.z)+# < # AND z>#"
2019-07-11 14:37:00,1
