83,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-07-11 06:01:00,1
2019-07-11 07:02:00,1
2019-07-11 07:03:00,1
2019-07-11 07:30:00,1
2019-07-11 07:31:00,1
2019-07-11 07:32:00,1
2019-07-11 07:50:00,1
2019-07-11 07:52:00,1
2019-07-11 07:55:00,1
2019-07-11 09:08:00,1
2019-07-11 10:49:00,1
2019-07-11 11:08:00,3
2019-07-11 11:09:00,10
2019-07-11 13:02:00,1
2019-07-11 13:05:00,8
2019-07-11 13:06:00,2
2019-07-11 13:07:00,15
2019-07-11 13:08:00,6
2019-07-11 13:10:00,4
2019-07-11 13:11:00,4
2019-07-11 13:13:00,8
2019-07-11 16:31:00,1
2019-07-11 16:36:00,3
2019-07-11 16:41:00,1
2019-07-11 17:37:00,1
2019-07-11 18:08:00,2
2019-07-11 18:10:00,1
2019-07-11 18:11:00,1
2019-07-11 18:12:00,1
