26946,"SELECT TOP # p.objid,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-11 03:18:00,4
2019-07-11 03:19:00,12
2019-07-11 03:20:00,2
2019-07-11 03:22:00,9
2019-07-11 03:23:00,33
2019-07-11 03:24:00,7
2019-07-11 03:25:00,9
2019-07-11 03:28:00,4
2019-07-11 03:29:00,12
2019-07-11 03:30:00,2
2019-07-11 03:32:00,9
2019-07-11 03:33:00,33
2019-07-11 03:34:00,7
2019-07-11 03:35:00,9
2019-07-11 03:38:00,4
2019-07-11 03:39:00,12
2019-07-11 03:40:00,2
2019-07-11 03:42:00,9
2019-07-11 03:43:00,33
2019-07-11 03:44:00,7
2019-07-11 03:45:00,9
2019-07-11 03:48:00,4
2019-07-11 03:49:00,12
2019-07-11 03:50:00,2
2019-07-11 03:52:00,6
2019-07-11 03:53:00,36
2019-07-11 03:54:00,6
2019-07-11 03:55:00,10
2019-07-11 03:57:00,2
2019-07-11 03:58:00,4
2019-07-11 03:59:00,13
2019-07-11 04:00:00,2
2019-07-11 04:02:00,5
2019-07-11 04:03:00,37
2019-07-11 04:04:00,6
2019-07-11 04:05:00,10
2019-07-11 04:08:00,4
2019-07-11 04:09:00,8
2019-07-11 04:10:00,2
2019-07-11 04:11:00,12
2019-07-11 04:12:00,5
2019-07-11 04:13:00,37
2019-07-11 04:14:00,6
2019-07-11 04:15:00,10
2019-07-11 04:18:00,4
2019-07-11 04:20:00,2
2019-07-11 04:21:00,12
2019-07-11 04:22:00,5
2019-07-11 04:23:00,37
2019-07-11 04:24:00,6
2019-07-11 04:25:00,10
2019-07-11 04:28:00,4
2019-07-11 04:30:00,2
2019-07-11 04:31:00,12
2019-07-11 04:32:00,5
2019-07-11 04:33:00,191
2019-07-11 04:34:00,514
2019-07-11 04:35:00,515
2019-07-11 04:36:00,131
2019-07-11 04:37:00,1
2019-07-11 04:38:00,4
2019-07-11 04:40:00,2
2019-07-11 04:41:00,12
2019-07-11 04:42:00,5
2019-07-11 04:43:00,37
2019-07-11 04:44:00,6
2019-07-11 04:45:00,10
2019-07-11 04:48:00,4
2019-07-11 04:50:00,2
2019-07-11 04:51:00,12
2019-07-11 04:52:00,5
2019-07-11 04:53:00,37
2019-07-11 04:54:00,15
2019-07-11 04:55:00,23
2019-07-11 04:56:00,22
2019-07-11 04:57:00,11
2019-07-11 04:58:00,4
2019-07-11 04:59:00,11
2019-07-11 05:00:00,13
2019-07-11 05:01:00,23
2019-07-11 05:02:00,14
2019-07-11 05:03:00,51
2019-07-11 05:04:00,16
2019-07-11 05:05:00,11
2019-07-11 05:08:00,4
2019-07-11 05:10:00,2
2019-07-11 05:11:00,12
2019-07-11 05:12:00,3
2019-07-11 05:13:00,40
2019-07-11 05:14:00,5
2019-07-11 05:15:00,14
2019-07-11 05:16:00,17
2019-07-11 05:18:00,15
2019-07-11 05:20:00,13
2019-07-11 05:21:00,23
2019-07-11 05:22:00,3
2019-07-11 05:23:00,40
2019-07-11 05:24:00,7
2019-07-11 05:25:00,13
2019-07-11 05:27:00,11
2019-07-11 05:28:00,15
2019-07-11 05:30:00,85
2019-07-11 05:31:00,30
2019-07-11 05:32:00,102
2019-07-11 05:33:00,39
2019-07-11 05:34:00,578
2019-07-11 05:35:00,440
2019-07-11 05:38:00,4
2019-07-11 05:40:00,2
2019-07-11 05:41:00,12
2019-07-11 05:42:00,3
2019-07-11 05:43:00,38
2019-07-11 05:44:00,5
2019-07-11 05:45:00,12
2019-07-11 05:47:00,49
2019-07-11 05:48:00,606
2019-07-11 05:49:00,615
2019-07-11 05:50:00,491
2019-07-11 05:51:00,490
2019-07-11 05:52:00,491
2019-07-11 05:53:00,502
2019-07-11 05:54:00,444
2019-07-11 05:55:00,491
2019-07-11 05:56:00,472
2019-07-11 05:57:00,471
2019-07-11 05:58:00,462
2019-07-11 05:59:00,461
2019-07-11 06:00:00,474
2019-07-11 06:01:00,455
2019-07-11 06:02:00,484
2019-07-11 06:03:00,512
2019-07-11 06:04:00,516
2019-07-11 06:05:00,745
2019-07-11 06:06:00,615
2019-07-11 06:07:00,768
2019-07-11 06:08:00,1283
2019-07-11 06:09:00,431
2019-07-11 06:10:00,2
2019-07-11 06:11:00,12
2019-07-11 06:12:00,2
2019-07-11 06:13:00,33
2019-07-11 06:14:00,11
2019-07-11 06:15:00,12
2019-07-11 06:17:00,212
2019-07-11 06:18:00,586
2019-07-11 06:19:00,207
2019-07-11 06:20:00,2
2019-07-11 06:21:00,12
2019-07-11 06:22:00,2
2019-07-11 06:23:00,35
2019-07-11 06:24:00,9
2019-07-11 06:25:00,12
2019-07-11 06:28:00,4
2019-07-11 06:30:00,2
2019-07-11 06:31:00,12
2019-07-11 06:32:00,2
2019-07-11 06:33:00,35
2019-07-11 06:34:00,8
2019-07-11 06:35:00,13
2019-07-11 06:38:00,4
2019-07-11 06:40:00,2
2019-07-11 06:41:00,12
2019-07-11 06:42:00,2
2019-07-11 06:43:00,35
2019-07-11 06:44:00,8
2019-07-11 06:45:00,13
2019-07-11 06:48:00,4
2019-07-11 06:50:00,2
2019-07-11 06:51:00,12
2019-07-11 06:52:00,2
2019-07-11 06:53:00,35
2019-07-11 06:54:00,8
2019-07-11 06:55:00,13
2019-07-11 06:58:00,4
2019-07-11 07:00:00,2
2019-07-11 07:01:00,12
2019-07-11 07:02:00,2
2019-07-11 07:03:00,35
2019-07-11 07:04:00,8
2019-07-11 07:05:00,13
2019-07-11 07:08:00,4
2019-07-11 07:10:00,2
2019-07-11 07:11:00,12
2019-07-11 07:12:00,2
2019-07-11 07:13:00,32
2019-07-11 07:14:00,11
2019-07-11 07:15:00,13
2019-07-11 07:18:00,4
2019-07-11 07:20:00,2
2019-07-11 07:21:00,12
2019-07-11 07:22:00,2
2019-07-11 07:23:00,32
2019-07-11 07:24:00,11
2019-07-11 07:25:00,13
2019-07-11 07:28:00,4
2019-07-11 07:30:00,2
2019-07-11 07:31:00,12
2019-07-11 07:32:00,2
2019-07-11 07:33:00,32
2019-07-11 07:34:00,11
2019-07-11 07:35:00,13
2019-07-11 07:38:00,4
2019-07-11 07:40:00,2
2019-07-11 07:41:00,12
2019-07-11 07:42:00,2
2019-07-11 07:43:00,32
2019-07-11 07:44:00,11
2019-07-11 07:45:00,13
2019-07-11 07:48:00,4
2019-07-11 07:50:00,2
2019-07-11 07:51:00,12
2019-07-11 07:52:00,2
2019-07-11 07:53:00,32
2019-07-11 07:54:00,11
2019-07-11 07:55:00,13
2019-07-11 07:58:00,4
2019-07-11 08:00:00,2
2019-07-11 08:01:00,12
2019-07-11 08:02:00,2
2019-07-11 08:03:00,32
2019-07-11 08:04:00,11
2019-07-11 08:05:00,13
2019-07-11 08:08:00,4
2019-07-11 08:10:00,2
2019-07-11 08:11:00,12
2019-07-11 08:12:00,2
2019-07-11 08:13:00,32
2019-07-11 08:14:00,11
2019-07-11 08:15:00,13
2019-07-11 08:18:00,4
2019-07-11 08:20:00,2
2019-07-11 08:21:00,11
2019-07-11 08:22:00,3
2019-07-11 08:23:00,32
2019-07-11 08:24:00,11
2019-07-11 08:25:00,13
2019-07-11 08:28:00,4
2019-07-11 08:30:00,2
2019-07-11 08:31:00,11
2019-07-11 08:32:00,3
2019-07-11 08:33:00,32
2019-07-11 08:34:00,11
2019-07-11 08:35:00,13
2019-07-11 08:38:00,4
2019-07-11 08:40:00,2
2019-07-11 08:41:00,11
2019-07-11 08:42:00,3
2019-07-11 08:43:00,32
2019-07-11 08:44:00,10
2019-07-11 08:45:00,14
2019-07-11 08:48:00,4
2019-07-11 08:50:00,2
2019-07-11 08:51:00,11
2019-07-11 08:52:00,3
2019-07-11 08:53:00,32
2019-07-11 08:54:00,10
2019-07-11 08:55:00,14
2019-07-11 08:58:00,4
2019-07-11 09:00:00,2
2019-07-11 09:01:00,11
2019-07-11 09:02:00,3
2019-07-11 09:03:00,32
2019-07-11 09:04:00,10
2019-07-11 09:05:00,14
2019-07-11 09:08:00,4
2019-07-11 09:10:00,2
2019-07-11 09:11:00,11
2019-07-11 09:12:00,3
2019-07-11 09:13:00,32
2019-07-11 09:14:00,10
2019-07-11 09:15:00,14
2019-07-11 09:18:00,1
2019-07-11 09:19:00,3
2019-07-11 09:20:00,2
2019-07-11 09:21:00,11
2019-07-11 09:22:00,3
2019-07-11 09:23:00,32
2019-07-11 09:24:00,10
2019-07-11 09:25:00,14
2019-07-11 09:27:00,1
2019-07-11 09:28:00,1
2019-07-11 09:29:00,3
2019-07-11 09:30:00,2
2019-07-11 09:31:00,12
2019-07-11 09:32:00,3
2019-07-11 09:33:00,32
2019-07-11 09:34:00,10
2019-07-11 09:35:00,14
2019-07-11 09:38:00,1
2019-07-11 09:39:00,3
2019-07-11 09:40:00,2
2019-07-11 09:41:00,11
2019-07-11 09:42:00,3
2019-07-11 09:43:00,32
2019-07-11 09:44:00,10
2019-07-11 09:45:00,14
2019-07-11 09:47:00,1
2019-07-11 09:48:00,1
2019-07-11 09:49:00,4
2019-07-11 09:50:00,5
2019-07-11 09:51:00,14
2019-07-11 09:52:00,3
2019-07-11 09:53:00,35
2019-07-11 09:54:00,13
2019-07-11 09:55:00,17
2019-07-11 09:56:00,3
2019-07-11 09:58:00,1
2019-07-11 09:59:00,3
2019-07-11 10:00:00,2
2019-07-11 10:01:00,11
2019-07-11 10:02:00,4
2019-07-11 10:03:00,32
2019-07-11 10:04:00,10
2019-07-11 10:05:00,14
2019-07-11 10:07:00,1
2019-07-11 10:08:00,1
2019-07-11 10:09:00,3
2019-07-11 10:10:00,2
2019-07-11 10:11:00,11
2019-07-11 10:12:00,3
2019-07-11 10:13:00,32
2019-07-11 10:14:00,11
2019-07-11 10:15:00,14
2019-07-11 10:18:00,1
2019-07-11 10:19:00,3
2019-07-11 10:20:00,2
2019-07-11 10:21:00,11
2019-07-11 10:22:00,3
2019-07-11 10:23:00,32
2019-07-11 10:24:00,11
2019-07-11 10:25:00,14
2019-07-11 10:28:00,1
2019-07-11 10:29:00,3
2019-07-11 10:30:00,2
2019-07-11 10:31:00,11
2019-07-11 10:32:00,3
2019-07-11 10:33:00,32
2019-07-11 10:34:00,10
2019-07-11 10:35:00,14
2019-07-11 10:38:00,1
2019-07-11 10:39:00,3
2019-07-11 10:40:00,2
2019-07-11 10:41:00,11
2019-07-11 10:42:00,3
2019-07-11 10:43:00,32
2019-07-11 10:44:00,10
2019-07-11 10:45:00,15
2019-07-11 10:48:00,1
2019-07-11 10:49:00,3
2019-07-11 10:50:00,2
2019-07-11 10:51:00,11
2019-07-11 10:52:00,4
2019-07-11 10:53:00,32
2019-07-11 10:54:00,10
2019-07-11 10:55:00,14
2019-07-11 10:58:00,1
2019-07-11 10:59:00,3
2019-07-11 11:00:00,3
2019-07-11 11:01:00,11
2019-07-11 11:02:00,3
2019-07-11 11:03:00,32
2019-07-11 11:04:00,11
2019-07-11 11:05:00,14
2019-07-11 11:09:00,4
2019-07-11 11:10:00,2
2019-07-11 11:11:00,9
2019-07-11 11:12:00,5
2019-07-11 11:13:00,33
2019-07-11 11:14:00,10
2019-07-11 11:15:00,14
2019-07-11 11:18:00,2
2019-07-11 11:19:00,4
2019-07-11 11:20:00,2
2019-07-11 11:21:00,8
2019-07-11 11:22:00,6
2019-07-11 11:23:00,32
2019-07-11 11:24:00,10
2019-07-11 11:25:00,14
2019-07-11 11:29:00,4
2019-07-11 11:30:00,2
2019-07-11 11:31:00,8
2019-07-11 11:32:00,6
2019-07-11 11:33:00,31
2019-07-11 11:34:00,11
2019-07-11 11:35:00,14
2019-07-11 11:39:00,5
2019-07-11 11:40:00,2
2019-07-11 11:41:00,8
2019-07-11 11:42:00,6
2019-07-11 11:43:00,32
2019-07-11 11:44:00,10
2019-07-11 11:45:00,14
2019-07-11 11:49:00,5
2019-07-11 11:50:00,2
2019-07-11 11:51:00,9
2019-07-11 11:52:00,6
2019-07-11 11:53:00,33
2019-07-11 11:54:00,10
2019-07-11 11:55:00,14
2019-07-11 11:59:00,4
2019-07-11 12:00:00,3
2019-07-11 12:01:00,8
2019-07-11 12:02:00,6
2019-07-11 12:03:00,34
2019-07-11 12:04:00,10
2019-07-11 12:05:00,15
2019-07-11 12:09:00,4
2019-07-11 12:10:00,2
2019-07-11 12:11:00,10
2019-07-11 12:12:00,4
2019-07-11 12:13:00,32
2019-07-11 12:14:00,11
2019-07-11 12:15:00,14
2019-07-11 12:19:00,4
2019-07-11 12:20:00,2
2019-07-11 12:21:00,8
2019-07-11 12:22:00,6
2019-07-11 12:23:00,32
2019-07-11 12:24:00,10
2019-07-11 12:25:00,14
2019-07-11 12:28:00,1
2019-07-11 12:29:00,4
2019-07-11 12:30:00,2
2019-07-11 12:31:00,8
2019-07-11 12:32:00,7
2019-07-11 12:33:00,32
2019-07-11 12:34:00,10
2019-07-11 12:35:00,14
2019-07-11 12:39:00,4
2019-07-11 12:40:00,2
2019-07-11 12:41:00,8
2019-07-11 12:42:00,6
2019-07-11 12:43:00,32
2019-07-11 12:44:00,10
2019-07-11 12:45:00,14
2019-07-11 12:49:00,4
2019-07-11 12:50:00,2
2019-07-11 12:51:00,8
2019-07-11 12:52:00,6
2019-07-11 12:53:00,32
2019-07-11 12:54:00,10
2019-07-11 12:55:00,14
2019-07-11 12:59:00,4
2019-07-11 13:00:00,2
2019-07-11 13:01:00,8
2019-07-11 13:02:00,6
2019-07-11 13:03:00,32
2019-07-11 13:04:00,10
2019-07-11 13:05:00,14
2019-07-11 13:09:00,4
2019-07-11 13:10:00,2
2019-07-11 13:11:00,8
2019-07-11 13:12:00,6
2019-07-11 13:13:00,31
2019-07-11 13:14:00,12
2019-07-11 13:15:00,14
2019-07-11 13:19:00,4
2019-07-11 13:20:00,2
2019-07-11 13:21:00,8
2019-07-11 13:22:00,6
2019-07-11 13:23:00,31
2019-07-11 13:24:00,11
2019-07-11 13:25:00,14
2019-07-11 13:29:00,4
2019-07-11 13:31:00,10
2019-07-11 13:32:00,6
2019-07-11 13:33:00,31
2019-07-11 13:34:00,11
2019-07-11 13:35:00,14
2019-07-11 13:39:00,4
2019-07-11 13:41:00,10
2019-07-11 13:42:00,6
2019-07-11 13:43:00,30
2019-07-11 13:44:00,13
2019-07-11 13:45:00,14
2019-07-11 13:49:00,4
2019-07-11 13:51:00,10
2019-07-11 13:52:00,6
2019-07-11 13:53:00,30
2019-07-11 13:54:00,12
2019-07-11 13:55:00,14
2019-07-11 13:58:00,1
2019-07-11 13:59:00,4
2019-07-11 14:01:00,11
2019-07-11 14:02:00,6
2019-07-11 14:03:00,31
2019-07-11 14:04:00,12
2019-07-11 14:05:00,14
2019-07-11 14:06:00,1
2019-07-11 14:08:00,1
2019-07-11 14:09:00,4
2019-07-11 14:10:00,2
2019-07-11 14:11:00,10
2019-07-11 14:12:00,6
2019-07-11 14:13:00,30
2019-07-11 14:14:00,12
2019-07-11 14:15:00,15
2019-07-11 14:17:00,1
2019-07-11 14:19:00,4
2019-07-11 14:20:00,1
2019-07-11 14:21:00,10
2019-07-11 14:22:00,7
2019-07-11 14:23:00,31
2019-07-11 14:24:00,12
2019-07-11 14:25:00,15
2019-07-11 14:29:00,4
2019-07-11 14:31:00,11
2019-07-11 14:32:00,6
2019-07-11 14:33:00,30
2019-07-11 14:34:00,12
2019-07-11 14:35:00,15
2019-07-11 14:37:00,1
2019-07-11 14:38:00,1
2019-07-11 14:39:00,5
2019-07-11 14:41:00,11
2019-07-11 14:42:00,7
2019-07-11 14:43:00,30
2019-07-11 14:44:00,12
2019-07-11 14:45:00,15
2019-07-11 14:49:00,4
2019-07-11 14:51:00,11
2019-07-11 14:52:00,6
2019-07-11 14:53:00,30
2019-07-11 14:54:00,12
2019-07-11 14:55:00,14
2019-07-11 14:56:00,2
2019-07-11 14:57:00,1
2019-07-11 14:59:00,5
2019-07-11 15:01:00,10
2019-07-11 15:02:00,6
2019-07-11 15:03:00,30
2019-07-11 15:04:00,12
2019-07-11 15:05:00,13
2019-07-11 15:06:00,1
2019-07-11 15:09:00,4
2019-07-11 15:10:00,1
2019-07-11 15:11:00,10
2019-07-11 15:12:00,6
2019-07-11 15:13:00,30
2019-07-11 15:14:00,13
2019-07-11 15:15:00,13
2019-07-11 15:16:00,2
2019-07-11 15:18:00,1
2019-07-11 15:19:00,4
2019-07-11 15:21:00,10
2019-07-11 15:22:00,7
2019-07-11 15:23:00,30
2019-07-11 15:24:00,13
2019-07-11 15:25:00,13
2019-07-11 15:26:00,1
2019-07-11 15:29:00,4
2019-07-11 15:30:00,1
2019-07-11 15:31:00,10
2019-07-11 15:32:00,7
2019-07-11 15:33:00,30
2019-07-11 15:34:00,13
2019-07-11 15:35:00,13
2019-07-11 15:36:00,1
2019-07-11 15:39:00,4
2019-07-11 15:40:00,1
2019-07-11 15:41:00,10
2019-07-11 15:42:00,6
2019-07-11 15:43:00,31
2019-07-11 15:44:00,12
2019-07-11 15:45:00,13
2019-07-11 15:46:00,1
2019-07-11 15:48:00,1
2019-07-11 15:49:00,4
2019-07-11 15:51:00,10
2019-07-11 15:52:00,6
2019-07-11 15:53:00,27
2019-07-11 15:54:00,15
2019-07-11 15:55:00,13
2019-07-11 15:56:00,1
2019-07-11 15:59:00,5
2019-07-11 16:00:00,1
2019-07-11 16:01:00,11
2019-07-11 16:02:00,7
2019-07-11 16:03:00,28
2019-07-11 16:04:00,15
2019-07-11 16:05:00,13
2019-07-11 16:06:00,2
2019-07-11 16:09:00,4
2019-07-11 16:10:00,1
2019-07-11 16:11:00,10
2019-07-11 16:12:00,6
2019-07-11 16:13:00,27
2019-07-11 16:14:00,15
2019-07-11 16:15:00,13
2019-07-11 16:16:00,2
2019-07-11 16:19:00,4
2019-07-11 16:20:00,1
2019-07-11 16:21:00,10
2019-07-11 16:22:00,6
2019-07-11 16:23:00,27
2019-07-11 16:24:00,15
2019-07-11 16:25:00,13
2019-07-11 16:26:00,2
2019-07-11 16:27:00,1
2019-07-11 16:29:00,4
2019-07-11 16:31:00,10
2019-07-11 16:32:00,7
2019-07-11 16:33:00,28
2019-07-11 16:34:00,15
2019-07-11 16:35:00,14
2019-07-11 16:36:00,2
2019-07-11 16:37:00,1
2019-07-11 16:39:00,4
2019-07-11 16:40:00,1
2019-07-11 16:41:00,10
2019-07-11 16:42:00,7
2019-07-11 16:43:00,26
2019-07-11 16:44:00,16
2019-07-11 16:45:00,13
2019-07-11 16:46:00,2
2019-07-11 16:47:00,1
2019-07-11 16:48:00,2
2019-07-11 16:49:00,4
2019-07-11 16:51:00,11
2019-07-11 16:52:00,6
2019-07-11 16:53:00,26
2019-07-11 16:54:00,16
2019-07-11 16:55:00,13
2019-07-11 16:56:00,1
2019-07-11 16:57:00,1
2019-07-11 16:59:00,4
2019-07-11 17:01:00,10
2019-07-11 17:02:00,6
2019-07-11 17:03:00,26
2019-07-11 17:04:00,16
2019-07-11 17:05:00,13
2019-07-11 17:06:00,1
2019-07-11 17:09:00,4
2019-07-11 17:11:00,10
2019-07-11 17:12:00,6
2019-07-11 17:13:00,26
2019-07-11 17:14:00,17
2019-07-11 17:15:00,13
2019-07-11 17:16:00,1
2019-07-11 17:19:00,4
2019-07-11 17:21:00,10
2019-07-11 17:22:00,6
2019-07-11 17:23:00,25
2019-07-11 17:24:00,17
2019-07-11 17:25:00,13
2019-07-11 17:26:00,1
2019-07-11 17:29:00,4
2019-07-11 17:31:00,10
2019-07-11 17:32:00,6
2019-07-11 17:33:00,26
2019-07-11 17:34:00,16
2019-07-11 17:35:00,13
2019-07-11 17:36:00,1
2019-07-11 17:39:00,4
2019-07-11 17:41:00,10
2019-07-11 17:42:00,6
2019-07-11 17:43:00,26
2019-07-11 17:44:00,16
2019-07-11 17:45:00,13
2019-07-11 17:46:00,1
2019-07-11 17:49:00,4
2019-07-11 17:51:00,10
2019-07-11 17:52:00,6
2019-07-11 17:53:00,26
2019-07-11 17:54:00,17
2019-07-11 17:55:00,13
2019-07-11 17:56:00,1
2019-07-11 17:59:00,4
2019-07-11 18:01:00,10
2019-07-11 18:02:00,6
2019-07-11 18:03:00,26
2019-07-11 18:04:00,16
2019-07-11 18:05:00,13
2019-07-11 18:06:00,1
2019-07-11 18:09:00,4
2019-07-11 18:11:00,10
2019-07-11 18:12:00,6
2019-07-11 18:13:00,26
2019-07-11 18:14:00,16
2019-07-11 18:15:00,12
2019-07-11 18:16:00,2
2019-07-11 18:19:00,4
2019-07-11 18:21:00,10
2019-07-11 18:22:00,5
2019-07-11 18:23:00,26
2019-07-11 18:24:00,17
2019-07-11 18:25:00,13
2019-07-11 18:26:00,1
2019-07-11 18:29:00,4
2019-07-11 18:31:00,10
2019-07-11 18:32:00,6
2019-07-11 18:33:00,27
2019-07-11 18:34:00,16
2019-07-11 18:35:00,15
2019-07-11 18:36:00,1
2019-07-11 18:37:00,1
2019-07-11 18:39:00,4
2019-07-11 18:41:00,10
2019-07-11 18:42:00,5
2019-07-11 18:43:00,20
2019-07-11 18:44:00,23
2019-07-11 18:45:00,13
2019-07-11 18:46:00,1
2019-07-11 18:48:00,1
2019-07-11 18:49:00,5
2019-07-11 18:51:00,10
2019-07-11 18:52:00,6
2019-07-11 18:53:00,20
2019-07-11 18:54:00,23
2019-07-11 18:55:00,13
2019-07-11 18:56:00,1
2019-07-11 18:59:00,4
2019-07-11 19:01:00,10
2019-07-11 19:02:00,5
2019-07-11 19:03:00,20
2019-07-11 19:04:00,23
2019-07-11 19:05:00,13
2019-07-11 19:06:00,1
2019-07-11 19:09:00,4
2019-07-11 19:11:00,10
2019-07-11 19:12:00,5
2019-07-11 19:13:00,20
2019-07-11 19:14:00,23
2019-07-11 19:15:00,10
2019-07-11 19:16:00,4
2019-07-11 19:19:00,4
2019-07-11 19:21:00,10
2019-07-11 19:22:00,5
2019-07-11 19:23:00,20
2019-07-11 19:24:00,23
2019-07-11 19:25:00,11
2019-07-11 19:26:00,3
2019-07-11 19:29:00,4
2019-07-11 19:31:00,10
2019-07-11 19:32:00,5
2019-07-11 19:33:00,20
2019-07-11 19:34:00,23
2019-07-11 19:35:00,10
2019-07-11 19:36:00,4
2019-07-11 19:39:00,4
2019-07-11 19:41:00,10
2019-07-11 19:42:00,5
2019-07-11 19:43:00,20
2019-07-11 19:44:00,23
2019-07-11 19:45:00,11
2019-07-11 19:46:00,3
2019-07-11 19:49:00,4
2019-07-11 19:51:00,10
2019-07-11 19:52:00,5
2019-07-11 19:53:00,20
2019-07-11 19:54:00,23
2019-07-11 19:55:00,11
2019-07-11 19:56:00,4
2019-07-11 19:59:00,4
2019-07-11 20:01:00,10
2019-07-11 20:02:00,5
2019-07-11 20:03:00,20
2019-07-11 20:04:00,23
2019-07-11 20:05:00,11
2019-07-11 20:06:00,3
2019-07-11 20:09:00,4
2019-07-11 20:11:00,10
2019-07-11 20:12:00,5
2019-07-11 20:13:00,20
2019-07-11 20:14:00,23
2019-07-11 20:15:00,11
2019-07-11 20:16:00,3
2019-07-11 20:19:00,4
2019-07-11 20:21:00,10
2019-07-11 20:22:00,5
2019-07-11 20:23:00,20
2019-07-11 20:24:00,23
2019-07-11 20:25:00,11
