1,"select w.plate,w.mjd,s.fiberID,s.z as redshift,p.u,p.g,p.r,p.i,p.z,p.ra, p.dec,p.ObjID from SpecObj s, PhotoObj p, plateX w where s.bestObjID=p.ObjID and w.plateID=s.plateID and s.zConf># and s.specClass = #"
2019-07-11 06:31:00,1
