1,"SELECT TOP # p.objid, p.ra, p.dec, p.r, p.g, s.z, p.r-#*log1#(#E+#*s.z)+# as abs_r, p.g-#*log1#(#E+#*s.z)+# FROM PhotoObj p, SpecObj s WHERE s.z>#"
2019-07-11 16:43:00,1
