64,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-07-11 13:28:00,2
2019-07-11 13:29:00,2
2019-07-11 13:30:00,2
2019-07-11 13:31:00,4
2019-07-11 13:33:00,4
2019-07-11 13:34:00,2
2019-07-11 13:40:00,2
2019-07-11 13:41:00,2
2019-07-11 13:42:00,2
2019-07-11 13:43:00,4
2019-07-11 13:44:00,1
2019-07-11 13:45:00,5
2019-07-11 13:46:00,6
2019-07-11 13:47:00,2
2019-07-11 13:57:00,2
2019-07-11 13:58:00,4
2019-07-11 14:00:00,4
2019-07-11 14:01:00,2
2019-07-11 14:02:00,2
2019-07-11 14:04:00,2
2019-07-11 15:37:00,2
2019-07-11 15:38:00,2
2019-07-11 15:40:00,2
2019-07-11 15:41:00,2
