1,"SELECT TOP # p.objid, p.ra, p.dec, p.r, p.r-#*log1#(#E+#*s.z)+# as abs_r, p.flags, f.fPhotoFlagsN(p.flags) as info FROM PhotoObj p, SpecObj s, PhotoFlags f WHERE s.z># AND p.type=#"
2019-07-11 15:44:00,1
