5339,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-11 00:00:00,2
2019-07-11 00:01:00,5
2019-07-11 00:03:00,15
2019-07-11 00:07:00,4
2019-07-11 00:08:00,1
2019-07-11 00:09:00,9
2019-07-11 00:10:00,2
2019-07-11 00:11:00,5
2019-07-11 00:13:00,16
2019-07-11 00:17:00,4
2019-07-11 00:18:00,1
2019-07-11 00:19:00,9
2019-07-11 00:20:00,2
2019-07-11 00:21:00,5
2019-07-11 00:23:00,16
2019-07-11 00:27:00,6
2019-07-11 00:28:00,1
2019-07-11 00:29:00,8
2019-07-11 00:30:00,3
2019-07-11 00:31:00,5
2019-07-11 00:33:00,15
2019-07-11 00:37:00,4
2019-07-11 00:38:00,1
2019-07-11 00:39:00,8
2019-07-11 00:40:00,3
2019-07-11 00:41:00,5
2019-07-11 00:43:00,15
2019-07-11 00:47:00,4
2019-07-11 00:48:00,1
2019-07-11 00:49:00,8
2019-07-11 00:50:00,3
2019-07-11 00:51:00,5
2019-07-11 00:53:00,16
2019-07-11 00:57:00,4
2019-07-11 00:58:00,1
2019-07-11 00:59:00,8
2019-07-11 01:00:00,3
2019-07-11 01:01:00,5
2019-07-11 01:03:00,15
2019-07-11 01:07:00,5
2019-07-11 01:08:00,1
2019-07-11 01:09:00,10
2019-07-11 01:10:00,3
2019-07-11 01:11:00,5
2019-07-11 01:13:00,15
2019-07-11 01:17:00,5
2019-07-11 01:18:00,1
2019-07-11 01:19:00,8
2019-07-11 01:20:00,3
2019-07-11 01:21:00,5
2019-07-11 01:23:00,15
2019-07-11 01:27:00,5
2019-07-11 01:28:00,1
2019-07-11 01:29:00,8
2019-07-11 01:30:00,3
2019-07-11 01:31:00,5
2019-07-11 01:33:00,15
2019-07-11 01:37:00,4
2019-07-11 01:38:00,1
2019-07-11 01:39:00,8
2019-07-11 01:40:00,3
2019-07-11 01:41:00,5
2019-07-11 01:43:00,13
2019-07-11 01:44:00,2
2019-07-11 01:47:00,4
2019-07-11 01:48:00,1
2019-07-11 01:49:00,8
2019-07-11 01:50:00,3
2019-07-11 01:51:00,6
2019-07-11 01:53:00,13
2019-07-11 01:54:00,2
2019-07-11 01:57:00,5
2019-07-11 01:58:00,1
2019-07-11 01:59:00,8
2019-07-11 02:00:00,3
2019-07-11 02:01:00,5
2019-07-11 02:03:00,13
2019-07-11 02:04:00,2
2019-07-11 02:07:00,4
2019-07-11 02:08:00,1
2019-07-11 02:09:00,8
2019-07-11 02:10:00,3
2019-07-11 02:11:00,5
2019-07-11 02:13:00,13
2019-07-11 02:14:00,2
2019-07-11 02:17:00,4
2019-07-11 02:18:00,1
2019-07-11 02:19:00,8
2019-07-11 02:20:00,3
2019-07-11 02:21:00,5
2019-07-11 02:23:00,13
2019-07-11 02:24:00,2
2019-07-11 02:27:00,4
2019-07-11 02:28:00,1
2019-07-11 02:29:00,8
2019-07-11 02:30:00,3
2019-07-11 02:31:00,5
2019-07-11 02:33:00,13
2019-07-11 02:34:00,2
2019-07-11 02:37:00,6
2019-07-11 02:38:00,1
2019-07-11 02:39:00,8
2019-07-11 02:40:00,3
2019-07-11 02:41:00,5
2019-07-11 02:43:00,13
2019-07-11 02:44:00,2
2019-07-11 02:47:00,6
2019-07-11 02:48:00,1
2019-07-11 02:49:00,8
2019-07-11 02:50:00,3
2019-07-11 02:51:00,5
2019-07-11 02:53:00,14
2019-07-11 02:54:00,2
2019-07-11 02:57:00,4
2019-07-11 02:58:00,1
2019-07-11 02:59:00,8
2019-07-11 03:00:00,3
2019-07-11 03:01:00,5
2019-07-11 03:03:00,14
2019-07-11 03:04:00,2
2019-07-11 03:07:00,4
2019-07-11 03:08:00,1
2019-07-11 03:09:00,10
2019-07-11 03:10:00,3
2019-07-11 03:11:00,5
2019-07-11 03:13:00,13
2019-07-11 03:14:00,2
2019-07-11 03:17:00,5
2019-07-11 03:18:00,1
2019-07-11 03:19:00,8
2019-07-11 03:20:00,3
2019-07-11 03:21:00,5
2019-07-11 03:23:00,13
2019-07-11 03:24:00,2
2019-07-11 03:27:00,4
2019-07-11 03:28:00,1
2019-07-11 03:29:00,8
2019-07-11 03:30:00,3
2019-07-11 03:31:00,5
2019-07-11 03:33:00,14
2019-07-11 03:34:00,2
2019-07-11 03:37:00,4
2019-07-11 03:38:00,1
2019-07-11 03:39:00,8
2019-07-11 03:40:00,3
2019-07-11 03:41:00,6
2019-07-11 03:43:00,13
2019-07-11 03:44:00,2
2019-07-11 03:47:00,4
2019-07-11 03:48:00,1
2019-07-11 03:49:00,8
2019-07-11 03:50:00,3
2019-07-11 03:51:00,5
2019-07-11 03:53:00,14
2019-07-11 03:54:00,2
2019-07-11 03:57:00,4
2019-07-11 03:58:00,1
2019-07-11 03:59:00,8
2019-07-11 04:00:00,3
2019-07-11 04:01:00,5
2019-07-11 04:03:00,13
2019-07-11 04:04:00,2
2019-07-11 04:07:00,4
2019-07-11 04:08:00,1
2019-07-11 04:09:00,8
2019-07-11 04:10:00,3
2019-07-11 04:11:00,6
2019-07-11 04:13:00,13
2019-07-11 04:14:00,2
2019-07-11 04:17:00,4
2019-07-11 04:18:00,1
2019-07-11 04:19:00,8
2019-07-11 04:20:00,3
2019-07-11 04:21:00,6
2019-07-11 04:23:00,14
2019-07-11 04:24:00,2
2019-07-11 04:27:00,4
2019-07-11 04:28:00,1
2019-07-11 04:29:00,8
2019-07-11 04:30:00,3
2019-07-11 04:31:00,5
2019-07-11 04:33:00,14
2019-07-11 04:34:00,2
2019-07-11 04:37:00,4
2019-07-11 04:38:00,1
2019-07-11 04:39:00,8
2019-07-11 04:40:00,3
2019-07-11 04:41:00,5
2019-07-11 04:43:00,14
2019-07-11 04:44:00,2
2019-07-11 04:47:00,4
2019-07-11 04:48:00,1
2019-07-11 04:49:00,8
2019-07-11 04:50:00,3
2019-07-11 04:51:00,5
2019-07-11 04:53:00,14
2019-07-11 04:54:00,2
2019-07-11 04:57:00,4
2019-07-11 04:58:00,1
2019-07-11 04:59:00,8
2019-07-11 05:00:00,3
2019-07-11 05:01:00,5
2019-07-11 05:03:00,13
2019-07-11 05:04:00,2
2019-07-11 05:07:00,4
2019-07-11 05:08:00,1
2019-07-11 05:09:00,8
2019-07-11 05:10:00,3
2019-07-11 05:11:00,5
2019-07-11 05:13:00,10
2019-07-11 05:14:00,5
2019-07-11 05:17:00,5
2019-07-11 05:18:00,1
2019-07-11 05:19:00,8
2019-07-11 05:20:00,4
2019-07-11 05:21:00,5
2019-07-11 05:23:00,11
2019-07-11 05:24:00,5
2019-07-11 05:27:00,4
2019-07-11 05:28:00,1
2019-07-11 05:29:00,8
2019-07-11 05:30:00,3
2019-07-11 05:31:00,5
2019-07-11 05:33:00,10
2019-07-11 05:34:00,5
2019-07-11 05:37:00,4
2019-07-11 05:38:00,1
2019-07-11 05:39:00,8
2019-07-11 05:40:00,3
2019-07-11 05:41:00,5
2019-07-11 05:43:00,10
2019-07-11 05:44:00,5
2019-07-11 05:47:00,4
2019-07-11 05:48:00,1
2019-07-11 05:49:00,8
2019-07-11 05:50:00,3
2019-07-11 05:51:00,5
2019-07-11 05:53:00,7
2019-07-11 05:54:00,8
2019-07-11 05:57:00,4
2019-07-11 05:58:00,1
2019-07-11 05:59:00,8
2019-07-11 06:00:00,3
2019-07-11 06:01:00,5
2019-07-11 06:03:00,7
2019-07-11 06:04:00,8
2019-07-11 06:07:00,4
2019-07-11 06:08:00,1
2019-07-11 06:09:00,10
2019-07-11 06:10:00,3
2019-07-11 06:11:00,6
2019-07-11 06:13:00,7
2019-07-11 06:14:00,8
2019-07-11 06:17:00,4
2019-07-11 06:18:00,1
2019-07-11 06:19:00,8
2019-07-11 06:20:00,3
2019-07-11 06:21:00,5
2019-07-11 06:23:00,8
2019-07-11 06:24:00,8
2019-07-11 06:27:00,4
2019-07-11 06:28:00,1
2019-07-11 06:29:00,10
2019-07-11 06:30:00,3
2019-07-11 06:31:00,5
2019-07-11 06:33:00,7
2019-07-11 06:34:00,8
2019-07-11 06:37:00,4
2019-07-11 06:38:00,1
2019-07-11 06:39:00,10
2019-07-11 06:40:00,3
2019-07-11 06:41:00,5
2019-07-11 06:43:00,7
2019-07-11 06:44:00,8
2019-07-11 06:47:00,4
2019-07-11 06:48:00,1
2019-07-11 06:49:00,8
2019-07-11 06:50:00,3
2019-07-11 06:51:00,5
2019-07-11 06:53:00,7
2019-07-11 06:54:00,8
2019-07-11 06:57:00,4
2019-07-11 06:58:00,1
2019-07-11 06:59:00,8
2019-07-11 07:00:00,3
2019-07-11 07:01:00,5
2019-07-11 07:03:00,8
2019-07-11 07:04:00,10
2019-07-11 07:07:00,4
2019-07-11 07:08:00,1
2019-07-11 07:09:00,8
2019-07-11 07:10:00,3
2019-07-11 07:11:00,5
2019-07-11 07:13:00,7
2019-07-11 07:14:00,10
2019-07-11 07:17:00,4
2019-07-11 07:18:00,1
2019-07-11 07:19:00,8
2019-07-11 07:20:00,3
2019-07-11 07:21:00,5
2019-07-11 07:23:00,8
2019-07-11 07:24:00,8
2019-07-11 07:27:00,4
2019-07-11 07:28:00,1
2019-07-11 07:29:00,8
2019-07-11 07:30:00,3
2019-07-11 07:31:00,5
2019-07-11 07:33:00,7
2019-07-11 07:34:00,8
2019-07-11 07:37:00,4
2019-07-11 07:38:00,1
2019-07-11 07:39:00,8
2019-07-11 07:40:00,3
2019-07-11 07:41:00,5
2019-07-11 07:43:00,7
2019-07-11 07:44:00,8
2019-07-11 07:47:00,4
2019-07-11 07:48:00,1
2019-07-11 07:49:00,8
2019-07-11 07:50:00,3
2019-07-11 07:51:00,6
2019-07-11 07:53:00,7
2019-07-11 07:54:00,10
2019-07-11 07:57:00,5
2019-07-11 07:58:00,1
2019-07-11 07:59:00,8
2019-07-11 08:00:00,3
2019-07-11 08:01:00,5
2019-07-11 08:03:00,7
2019-07-11 08:04:00,8
2019-07-11 08:07:00,4
2019-07-11 08:08:00,1
2019-07-11 08:09:00,8
2019-07-11 08:10:00,3
2019-07-11 08:11:00,6
2019-07-11 08:13:00,7
2019-07-11 08:14:00,8
2019-07-11 08:17:00,4
2019-07-11 08:18:00,1
2019-07-11 08:19:00,8
2019-07-11 08:20:00,3
2019-07-11 08:21:00,3
2019-07-11 08:22:00,2
2019-07-11 08:23:00,7
2019-07-11 08:24:00,8
2019-07-11 08:27:00,4
2019-07-11 08:28:00,1
2019-07-11 08:29:00,8
2019-07-11 08:30:00,3
2019-07-11 08:31:00,3
2019-07-11 08:32:00,2
2019-07-11 08:33:00,7
2019-07-11 08:34:00,8
2019-07-11 08:37:00,4
2019-07-11 08:38:00,1
2019-07-11 08:39:00,8
2019-07-11 08:40:00,3
2019-07-11 08:41:00,3
2019-07-11 08:42:00,2
2019-07-11 08:43:00,7
2019-07-11 08:44:00,8
2019-07-11 08:47:00,5
2019-07-11 08:48:00,1
2019-07-11 08:49:00,8
2019-07-11 08:50:00,3
2019-07-11 08:51:00,3
2019-07-11 08:52:00,2
2019-07-11 08:53:00,7
2019-07-11 08:54:00,8
2019-07-11 08:57:00,4
2019-07-11 08:58:00,1
2019-07-11 08:59:00,8
2019-07-11 09:00:00,3
2019-07-11 09:01:00,3
2019-07-11 09:02:00,2
2019-07-11 09:03:00,8
2019-07-11 09:04:00,8
2019-07-11 09:07:00,4
2019-07-11 09:08:00,1
2019-07-11 09:09:00,8
2019-07-11 09:10:00,3
2019-07-11 09:11:00,3
2019-07-11 09:12:00,2
2019-07-11 09:13:00,7
2019-07-11 09:14:00,8
2019-07-11 09:17:00,4
2019-07-11 09:18:00,1
2019-07-11 09:19:00,8
2019-07-11 09:20:00,3
2019-07-11 09:21:00,3
2019-07-11 09:22:00,2
2019-07-11 09:23:00,7
2019-07-11 09:24:00,9
2019-07-11 09:27:00,4
2019-07-11 09:28:00,1
2019-07-11 09:29:00,8
2019-07-11 09:30:00,3
2019-07-11 09:31:00,3
2019-07-11 09:32:00,2
2019-07-11 09:33:00,7
2019-07-11 09:34:00,8
2019-07-11 09:37:00,4
2019-07-11 09:38:00,1
2019-07-11 09:39:00,8
2019-07-11 09:40:00,3
2019-07-11 09:41:00,3
2019-07-11 09:42:00,3
2019-07-11 09:43:00,6
2019-07-11 09:44:00,9
2019-07-11 09:47:00,4
2019-07-11 09:48:00,1
2019-07-11 09:49:00,8
2019-07-11 09:50:00,3
2019-07-11 09:51:00,3
2019-07-11 09:52:00,2
2019-07-11 09:53:00,7
2019-07-11 09:54:00,8
2019-07-11 09:57:00,4
2019-07-11 09:58:00,1
2019-07-11 09:59:00,8
2019-07-11 10:00:00,3
2019-07-11 10:01:00,3
2019-07-11 10:02:00,2
2019-07-11 10:03:00,7
2019-07-11 10:04:00,8
2019-07-11 10:07:00,4
2019-07-11 10:08:00,1
2019-07-11 10:09:00,5
2019-07-11 10:10:00,6
2019-07-11 10:11:00,3
2019-07-11 10:12:00,2
2019-07-11 10:13:00,7
2019-07-11 10:14:00,8
2019-07-11 10:17:00,4
2019-07-11 10:18:00,1
2019-07-11 10:19:00,5
2019-07-11 10:20:00,6
2019-07-11 10:21:00,3
2019-07-11 10:22:00,2
2019-07-11 10:23:00,8
2019-07-11 10:24:00,8
2019-07-11 10:27:00,5
2019-07-11 10:28:00,1
2019-07-11 10:29:00,5
2019-07-11 10:30:00,6
2019-07-11 10:31:00,3
2019-07-11 10:32:00,2
2019-07-11 10:33:00,8
2019-07-11 10:34:00,8
2019-07-11 10:37:00,4
2019-07-11 10:38:00,1
2019-07-11 10:39:00,5
2019-07-11 10:40:00,6
2019-07-11 10:41:00,3
2019-07-11 10:42:00,2
2019-07-11 10:43:00,7
2019-07-11 10:44:00,8
2019-07-11 10:47:00,5
2019-07-11 10:48:00,1
2019-07-11 10:49:00,5
2019-07-11 10:50:00,6
2019-07-11 10:51:00,3
2019-07-11 10:52:00,2
2019-07-11 10:53:00,7
2019-07-11 10:54:00,8
2019-07-11 10:57:00,4
2019-07-11 10:58:00,1
2019-07-11 10:59:00,5
2019-07-11 11:00:00,6
2019-07-11 11:01:00,3
2019-07-11 11:02:00,2
2019-07-11 11:03:00,7
2019-07-11 11:04:00,10
2019-07-11 11:07:00,4
2019-07-11 11:08:00,1
2019-07-11 11:10:00,9
2019-07-11 11:11:00,2
