66,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-11 00:34:00,1
2019-07-11 15:20:00,1
2019-07-11 15:31:00,1
2019-07-11 15:49:00,1
2019-07-11 15:50:00,1
2019-07-11 15:51:00,1
2019-07-11 16:06:00,1
2019-07-11 16:12:00,1
2019-07-11 16:28:00,1
2019-07-11 16:34:00,1
2019-07-11 16:35:00,1
2019-07-11 16:36:00,1
2019-07-11 16:37:00,1
2019-07-11 17:05:00,1
2019-07-11 17:34:00,1
2019-07-11 17:39:00,1
2019-07-11 17:40:00,1
2019-07-11 17:45:00,1
2019-07-11 17:51:00,1
2019-07-11 17:52:00,1
2019-07-11 18:03:00,1
2019-07-11 18:27:00,1
2019-07-11 18:39:00,1
2019-07-11 19:07:00,1
2019-07-11 21:22:00,1
2019-07-11 21:28:00,1
2019-07-11 21:31:00,1
2019-07-11 21:32:00,1
2019-07-11 21:38:00,1
2019-07-11 21:43:00,2
2019-07-11 21:55:00,1
2019-07-11 21:56:00,1
2019-07-11 21:59:00,1
2019-07-11 22:00:00,1
2019-07-11 22:03:00,1
2019-07-11 22:04:00,1
2019-07-11 22:05:00,3
2019-07-11 22:07:00,2
2019-07-11 22:18:00,1
2019-07-11 22:21:00,1
2019-07-11 22:26:00,1
2019-07-11 22:39:00,1
2019-07-11 22:40:00,1
2019-07-11 22:45:00,4
2019-07-11 22:46:00,3
2019-07-11 22:58:00,1
2019-07-11 23:01:00,2
2019-07-11 23:02:00,2
2019-07-11 23:05:00,2
2019-07-11 23:16:00,1
2019-07-11 23:18:00,1
2019-07-11 23:44:00,1
2019-07-11 23:46:00,1
2019-07-11 23:57:00,1
