411,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-06-07 00:03:00,2
2019-06-07 00:04:00,2
2019-06-07 00:05:00,2
2019-06-07 00:06:00,2
2019-06-07 00:07:00,1
2019-06-07 00:08:00,2
2019-06-07 00:09:00,2
2019-06-07 00:10:00,2
2019-06-07 00:11:00,4
2019-06-07 00:12:00,4
2019-06-07 00:13:00,3
2019-06-07 00:14:00,3
2019-06-07 00:15:00,2
2019-06-07 00:16:00,3
2019-06-07 00:17:00,2
2019-06-07 00:18:00,3
2019-06-07 00:19:00,1
2019-06-07 00:20:00,2
2019-06-07 00:21:00,1
2019-06-07 00:22:00,1
2019-06-07 00:23:00,2
2019-06-07 00:24:00,1
2019-06-07 00:25:00,2
2019-06-07 00:26:00,1
2019-06-07 00:27:00,1
2019-06-07 00:28:00,1
2019-06-07 00:29:00,2
2019-06-07 00:30:00,2
2019-06-07 00:37:00,1
2019-06-07 00:38:00,2
2019-06-07 00:39:00,2
2019-06-07 00:40:00,3
2019-06-07 00:41:00,5
2019-06-07 00:42:00,1
2019-06-07 00:43:00,1
2019-06-07 00:44:00,1
2019-06-07 00:45:00,1
2019-06-07 00:46:00,1
2019-06-07 00:47:00,1
2019-06-07 00:49:00,1
2019-06-07 00:52:00,1
2019-06-07 00:54:00,1
2019-06-07 00:56:00,1
2019-06-07 00:59:00,2
2019-06-07 01:00:00,1
2019-06-07 01:01:00,1
2019-06-07 01:03:00,1
2019-06-07 01:05:00,1
2019-06-07 01:07:00,1
2019-06-07 01:09:00,1
2019-06-07 01:11:00,1
2019-06-07 01:14:00,1
2019-06-07 01:16:00,1
2019-06-07 01:18:00,1
2019-06-07 01:20:00,1
2019-06-07 01:31:00,1
2019-06-07 01:33:00,1
2019-06-07 01:35:00,1
2019-06-07 01:38:00,1
2019-06-07 01:40:00,1
2019-06-07 01:42:00,1
2019-06-07 01:45:00,1
2019-06-07 01:47:00,1
2019-06-07 01:51:00,1
2019-06-07 01:52:00,3
2019-06-07 02:07:00,1
2019-06-07 02:08:00,4
2019-06-07 02:09:00,3
2019-06-07 02:11:00,2
2019-06-07 02:12:00,1
2019-06-07 02:13:00,2
2019-06-07 02:15:00,1
2019-06-07 02:16:00,1
2019-06-07 02:18:00,1
2019-06-07 02:19:00,1
2019-06-07 02:21:00,1
2019-06-07 02:23:00,1
2019-06-07 02:24:00,1
2019-06-07 02:26:00,1
2019-06-07 02:28:00,1
2019-06-07 02:30:00,1
2019-06-07 02:32:00,2
2019-06-07 02:33:00,2
2019-06-07 02:34:00,1
2019-06-07 02:35:00,1
2019-06-07 02:36:00,1
2019-06-07 02:39:00,1
2019-06-07 02:41:00,1
2019-06-07 02:43:00,1
2019-06-07 02:46:00,3
2019-06-07 02:48:00,1
2019-06-07 02:49:00,1
2019-06-07 02:50:00,1
2019-06-07 02:52:00,1
2019-06-07 02:54:00,1
2019-06-07 02:56:00,3
2019-06-07 02:58:00,1
2019-06-07 02:59:00,3
2019-06-07 03:01:00,2
2019-06-07 03:03:00,1
2019-06-07 03:04:00,1
2019-06-07 03:06:00,1
2019-06-07 03:07:00,3
2019-06-07 03:09:00,1
2019-06-07 03:10:00,2
2019-06-07 03:11:00,1
2019-06-07 03:13:00,1
2019-06-07 03:16:00,1
2019-06-07 03:18:00,3
2019-06-07 03:20:00,2
2019-06-07 03:22:00,1
2019-06-07 03:23:00,1
2019-06-07 03:24:00,1
2019-06-07 03:25:00,1
2019-06-07 03:26:00,1
2019-06-07 03:27:00,1
2019-06-07 03:28:00,1
2019-06-07 03:30:00,1
2019-06-07 03:31:00,1
2019-06-07 03:33:00,2
2019-06-07 03:35:00,1
2019-06-07 03:37:00,1
2019-06-07 03:39:00,1
2019-06-07 03:41:00,1
2019-06-07 03:43:00,1
2019-06-07 03:45:00,1
2019-06-07 03:46:00,1
2019-06-07 03:48:00,1
2019-06-07 03:49:00,1
2019-06-07 03:51:00,4
2019-06-07 03:52:00,3
2019-06-07 03:54:00,1
2019-06-07 03:56:00,1
2019-06-07 03:57:00,1
2019-06-07 03:58:00,1
2019-06-07 04:00:00,2
2019-06-07 04:01:00,2
2019-06-07 04:03:00,1
2019-06-07 04:05:00,1
2019-06-07 04:06:00,1
2019-06-07 04:07:00,1
2019-06-07 04:08:00,1
2019-06-07 04:09:00,2
2019-06-07 04:10:00,1
2019-06-07 13:37:00,1
2019-06-07 13:44:00,1
2019-06-07 13:49:00,1
2019-06-07 14:17:00,2
2019-06-07 14:20:00,1
2019-06-07 14:21:00,1
2019-06-07 14:22:00,1
2019-06-07 14:30:00,1
2019-06-07 14:32:00,1
2019-06-07 14:33:00,1
2019-06-07 14:35:00,1
2019-06-07 14:37:00,1
2019-06-07 14:39:00,1
2019-06-07 14:41:00,1
2019-06-07 14:43:00,1
2019-06-07 14:45:00,1
2019-06-07 14:47:00,1
2019-06-07 14:49:00,1
2019-06-07 14:51:00,1
2019-06-07 14:52:00,1
2019-06-07 14:54:00,1
2019-06-07 14:56:00,1
2019-06-07 14:58:00,1
2019-06-07 15:00:00,1
2019-06-07 15:02:00,1
2019-06-07 15:04:00,1
2019-06-07 15:06:00,1
2019-06-07 15:08:00,1
2019-06-07 15:10:00,1
2019-06-07 15:11:00,1
2019-06-07 15:13:00,1
2019-06-07 15:14:00,2
2019-06-07 15:15:00,1
2019-06-07 15:16:00,1
2019-06-07 15:19:00,1
2019-06-07 15:21:00,1
2019-06-07 15:23:00,1
2019-06-07 15:24:00,1
2019-06-07 15:25:00,1
2019-06-07 15:26:00,1
2019-06-07 15:27:00,1
2019-06-07 15:37:00,1
2019-06-07 15:39:00,2
2019-06-07 15:41:00,1
2019-06-07 15:43:00,1
2019-06-07 15:45:00,1
2019-06-07 15:47:00,1
2019-06-07 15:49:00,1
2019-06-07 15:51:00,1
2019-06-07 15:53:00,1
2019-06-07 15:54:00,1
2019-06-07 15:55:00,1
2019-06-07 15:56:00,2
2019-06-07 15:57:00,1
2019-06-07 15:59:00,1
2019-06-07 16:01:00,1
2019-06-07 16:03:00,1
2019-06-07 16:07:00,1
2019-06-07 16:10:00,1
2019-06-07 16:11:00,2
2019-06-07 16:13:00,1
2019-06-07 16:16:00,1
2019-06-07 16:17:00,1
2019-06-07 16:19:00,1
2019-06-07 16:20:00,1
2019-06-07 16:48:00,1
2019-06-07 16:50:00,1
2019-06-07 16:51:00,1
2019-06-07 16:53:00,1
2019-06-07 16:54:00,1
2019-06-07 16:57:00,1
2019-06-07 16:59:00,1
2019-06-07 17:01:00,1
2019-06-07 17:04:00,1
2019-06-07 17:06:00,1
2019-06-07 17:09:00,1
2019-06-07 17:11:00,1
2019-06-07 17:13:00,1
2019-06-07 17:16:00,2
2019-06-07 17:17:00,2
2019-06-07 17:18:00,2
2019-06-07 17:21:00,1
2019-06-07 17:23:00,2
2019-06-07 17:24:00,1
2019-06-07 17:26:00,1
2019-06-07 17:29:00,2
2019-06-07 17:31:00,1
2019-06-07 17:33:00,1
2019-06-07 17:35:00,1
2019-06-07 17:45:00,1
2019-06-07 17:47:00,1
2019-06-07 17:50:00,1
2019-06-07 17:52:00,1
2019-06-07 17:54:00,1
2019-06-07 17:57:00,1
2019-06-07 17:59:00,1
2019-06-07 18:01:00,1
2019-06-07 18:02:00,1
2019-06-07 18:04:00,1
2019-06-07 18:05:00,1
2019-06-07 18:08:00,1
2019-06-07 18:09:00,1
2019-06-07 18:11:00,1
2019-06-07 18:14:00,1
2019-06-07 18:16:00,1
2019-06-07 18:17:00,1
2019-06-07 18:18:00,1
2019-06-07 18:20:00,1
2019-06-07 18:21:00,1
2019-06-07 18:23:00,1
2019-06-07 18:26:00,1
2019-06-07 18:29:00,1
2019-06-07 19:48:00,2
2019-06-07 19:50:00,2
2019-06-07 19:51:00,3
2019-06-07 22:28:00,3
2019-06-07 22:29:00,1
2019-06-07 22:46:00,1
2019-06-07 22:48:00,1
2019-06-07 22:50:00,2
2019-06-07 22:57:00,1
2019-06-07 22:58:00,1
2019-06-07 23:00:00,1
2019-06-07 23:04:00,1
2019-06-07 23:06:00,1
2019-06-07 23:08:00,1
2019-06-07 23:09:00,1
2019-06-07 23:11:00,1
2019-06-07 23:12:00,1
2019-06-07 23:14:00,1
2019-06-07 23:15:00,1
2019-06-07 23:17:00,1
2019-06-07 23:18:00,1
2019-06-07 23:20:00,2
2019-06-07 23:21:00,1
2019-06-07 23:22:00,1
2019-06-07 23:23:00,3
2019-06-07 23:24:00,2
2019-06-07 23:25:00,2
2019-06-07 23:26:00,3
2019-06-07 23:27:00,3
2019-06-07 23:28:00,4
2019-06-07 23:29:00,2
2019-06-07 23:30:00,3
2019-06-07 23:31:00,2
2019-06-07 23:32:00,4
2019-06-07 23:33:00,2
2019-06-07 23:35:00,1
2019-06-07 23:37:00,1
2019-06-07 23:40:00,1
2019-06-07 23:41:00,1
2019-06-07 23:43:00,1
2019-06-07 23:45:00,1
2019-06-07 23:46:00,1
2019-06-07 23:48:00,1
2019-06-07 23:51:00,2
2019-06-07 23:54:00,1
2019-06-07 23:56:00,1
2019-06-07 23:58:00,1
