50,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-06-07 00:04:00,1
2019-06-07 10:29:00,3
2019-06-07 10:59:00,1
2019-06-07 11:01:00,3
2019-06-07 11:02:00,2
2019-06-07 11:21:00,1
2019-06-07 11:22:00,2
2019-06-07 11:24:00,2
2019-06-07 11:27:00,1
2019-06-07 11:28:00,1
2019-06-07 11:29:00,2
2019-06-07 11:30:00,2
2019-06-07 11:32:00,2
2019-06-07 11:33:00,2
2019-06-07 11:34:00,2
2019-06-07 11:35:00,1
2019-06-07 11:36:00,1
2019-06-07 11:37:00,1
2019-06-07 15:15:00,1
2019-06-07 18:32:00,1
2019-06-07 18:35:00,1
2019-06-07 21:57:00,1
2019-06-07 22:05:00,1
2019-06-07 22:06:00,1
2019-06-07 22:08:00,1
2019-06-07 22:09:00,1
2019-06-07 22:18:00,1
2019-06-07 22:19:00,1
2019-06-07 22:20:00,2
2019-06-07 22:21:00,1
2019-06-07 22:22:00,3
2019-06-07 22:23:00,1
2019-06-07 22:29:00,3
