1,"SELECT s.plate, s.fiberid, s.mjd    INTO mydb.portsmuth  FROM emissionlinesport as e, specobj as s      WHERE e.flux_oiii_# > e.flux_oiii_#_err*#      AND s.class = &&&   AND s.specobjid = e.specobjid   AND e.flux_oiii_#_err > #"
2019-06-07 07:25:00,1
