47,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-06-07 01:13:00,1
2019-06-07 01:14:00,1
2019-06-07 01:16:00,1
2019-06-07 01:26:00,1
2019-06-07 01:31:00,1
2019-06-07 01:32:00,1
2019-06-07 01:34:00,1
2019-06-07 01:36:00,1
2019-06-07 01:40:00,1
2019-06-07 01:49:00,2
2019-06-07 01:54:00,1
2019-06-07 07:26:00,1
2019-06-07 08:02:00,2
2019-06-07 10:26:00,1
2019-06-07 10:32:00,1
2019-06-07 13:01:00,1
2019-06-07 13:05:00,1
2019-06-07 13:06:00,1
2019-06-07 13:07:00,1
2019-06-07 13:08:00,5
2019-06-07 13:09:00,2
2019-06-07 13:10:00,3
2019-06-07 13:11:00,1
2019-06-07 13:12:00,1
2019-06-07 13:13:00,1
2019-06-07 13:15:00,2
2019-06-07 13:16:00,3
2019-06-07 15:00:00,1
2019-06-07 17:00:00,1
2019-06-07 17:01:00,1
2019-06-07 17:21:00,1
2019-06-07 19:44:00,1
2019-06-07 19:48:00,1
2019-06-07 20:02:00,1
2019-06-07 20:11:00,1
