2,"SELECT     SpecObj.plate, SpecObj.fiberid, SpecObj.mjd, SpecObj.z, SpecObj.zwarning,   GalSpecLine.oiii_#_flux, GalSpecLine.oiii_#_flux_err into mydb.oiiigood   from GalSpecLine as g, SpecObj as s     WHERE     oiii_#_flux > oiii_#_flux_err*#     AND GalSpecLine.specobjid = SpecObj.specobjid     AND SpecObj.class = &&&     AND SpecObj.zwarning = #"
2019-06-07 05:10:00,2
