5,"SELECT DISTINCT p.ra, p.dec, p.modelMag_g, p.clean, p.type, p.obj, p.objID, p.status FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-06-07 14:09:00,1
2019-06-07 16:53:00,1
2019-06-07 16:54:00,1
2019-06-07 16:58:00,1
2019-06-07 17:48:00,1
