84,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-06-07 03:34:00,1
2019-06-07 03:36:00,27
2019-06-07 08:12:00,2
2019-06-07 08:34:00,1
2019-06-07 08:35:00,1
2019-06-07 09:01:00,1
2019-06-07 11:24:00,7
2019-06-07 12:36:00,7
2019-06-07 13:30:00,7
2019-06-07 13:33:00,7
2019-06-07 13:51:00,7
2019-06-07 14:09:00,7
2019-06-07 16:20:00,7
2019-06-07 17:02:00,2
