336,select * from fDocFunctionParams(&&&)
2019-06-07 00:03:00,1
2019-06-07 02:37:00,1
2019-06-07 02:38:00,1
2019-06-07 02:57:00,1
2019-06-07 02:58:00,1
2019-06-07 03:40:00,1
2019-06-07 03:58:00,1
2019-06-07 04:17:00,1
2019-06-07 05:18:00,1
2019-06-07 06:12:00,1
2019-06-07 07:14:00,1
2019-06-07 07:27:00,1
2019-06-07 07:59:00,1
2019-06-07 08:16:00,1
2019-06-07 08:21:00,1
2019-06-07 09:16:00,2
2019-06-07 09:41:00,1
2019-06-07 10:54:00,1
2019-06-07 11:07:00,1
2019-06-07 11:13:00,1
2019-06-07 13:38:00,1
2019-06-07 13:54:00,1
2019-06-07 13:58:00,3
2019-06-07 13:59:00,6
2019-06-07 14:00:00,7
2019-06-07 14:01:00,9
2019-06-07 14:23:00,1
2019-06-07 14:25:00,1
2019-06-07 14:30:00,1
2019-06-07 14:33:00,1
2019-06-07 14:35:00,2
2019-06-07 14:37:00,2
2019-06-07 14:39:00,1
2019-06-07 14:40:00,2
2019-06-07 14:41:00,1
2019-06-07 14:42:00,6
2019-06-07 14:43:00,1
2019-06-07 14:44:00,1
2019-06-07 14:46:00,2
2019-06-07 14:47:00,3
2019-06-07 14:48:00,1
2019-06-07 14:49:00,1
2019-06-07 14:51:00,2
2019-06-07 14:54:00,1
2019-06-07 14:55:00,1
2019-06-07 14:56:00,3
2019-06-07 15:06:00,1
2019-06-07 15:08:00,1
2019-06-07 15:09:00,4
2019-06-07 15:10:00,2
2019-06-07 15:11:00,3
2019-06-07 15:18:00,1
2019-06-07 15:28:00,1
2019-06-07 15:37:00,2
2019-06-07 15:38:00,7
2019-06-07 15:39:00,7
2019-06-07 15:40:00,10
2019-06-07 15:41:00,10
2019-06-07 15:42:00,8
2019-06-07 15:43:00,11
2019-06-07 15:44:00,7
2019-06-07 15:45:00,8
2019-06-07 15:46:00,10
2019-06-07 15:47:00,8
2019-06-07 15:48:00,8
2019-06-07 15:49:00,9
2019-06-07 15:50:00,8
2019-06-07 15:51:00,10
2019-06-07 15:52:00,8
2019-06-07 15:53:00,10
2019-06-07 15:54:00,5
2019-06-07 15:55:00,7
2019-06-07 15:56:00,6
2019-06-07 15:57:00,8
2019-06-07 15:58:00,4
2019-06-07 15:59:00,6
2019-06-07 16:00:00,7
2019-06-07 16:01:00,4
2019-06-07 16:02:00,5
2019-06-07 16:03:00,7
2019-06-07 16:04:00,4
2019-06-07 16:05:00,6
2019-06-07 16:06:00,8
2019-06-07 16:07:00,9
2019-06-07 16:32:00,2
2019-06-07 16:36:00,1
2019-06-07 16:54:00,1
2019-06-07 17:06:00,1
2019-06-07 20:59:00,1
2019-06-07 21:07:00,1
2019-06-07 21:45:00,1
2019-06-07 22:02:00,1
2019-06-07 22:03:00,1
2019-06-07 22:20:00,1
2019-06-07 22:23:00,1
2019-06-07 22:45:00,1
2019-06-07 22:48:00,1
