1,"SELECT TOP # gz2.ra, gz2.dec, dr7.petroR9#_r FROM zoo2MainSpecz as gz2 JOIN SpecDR7 as dr7ON gz2.dr7objid =dr7.dr7objid"
2019-06-07 22:54:00,1
