1936,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-01-18 17:31:00,49
2019-01-18 17:32:00,60
2019-01-18 17:33:00,62
2019-01-18 17:34:00,60
2019-01-18 17:35:00,59
2019-01-18 17:36:00,59
2019-01-18 17:37:00,59
2019-01-18 17:38:00,60
2019-01-18 17:39:00,59
2019-01-18 17:40:00,59
2019-01-18 17:41:00,59
2019-01-18 18:23:00,51
2019-01-18 18:24:00,58
2019-01-18 18:25:00,57
2019-01-18 18:26:00,55
2019-01-18 18:27:00,58
2019-01-18 18:28:00,58
2019-01-18 18:29:00,57
2019-01-18 18:30:00,56
2019-01-18 18:31:00,59
2019-01-18 18:32:00,59
2019-01-18 18:33:00,59
2019-01-18 18:34:00,18
2019-01-18 19:43:00,7
2019-01-18 19:44:00,55
2019-01-18 19:45:00,53
2019-01-18 19:46:00,54
2019-01-18 19:47:00,54
2019-01-18 19:48:00,54
2019-01-18 19:49:00,54
2019-01-18 19:50:00,53
2019-01-18 19:51:00,54
2019-01-18 19:52:00,47
2019-01-18 19:53:00,23
2019-01-18 19:54:00,55
2019-01-18 19:55:00,54
2019-01-18 19:56:00,27
2019-01-18 20:01:00,1
2019-01-18 20:03:00,1
