45,select * from Field where fieldId=#
2019-01-18 00:29:00,1
2019-01-18 00:57:00,1
2019-01-18 04:16:00,1
2019-01-18 04:46:00,1
2019-01-18 05:34:00,1
2019-01-18 06:06:00,1
2019-01-18 06:15:00,1
2019-01-18 06:38:00,1
2019-01-18 08:27:00,1
2019-01-18 09:57:00,6
2019-01-18 10:49:00,1
2019-01-18 11:15:00,9
2019-01-18 15:20:00,1
2019-01-18 15:23:00,1
2019-01-18 16:34:00,1
2019-01-18 17:39:00,1
2019-01-18 17:54:00,1
2019-01-18 18:14:00,1
2019-01-18 19:07:00,1
2019-01-18 19:08:00,1
2019-01-18 19:13:00,1
2019-01-18 19:57:00,2
2019-01-18 20:04:00,1
2019-01-18 20:59:00,1
2019-01-18 21:34:00,1
2019-01-18 21:52:00,1
2019-01-18 21:59:00,1
2019-01-18 22:07:00,1
2019-01-18 22:16:00,1
2019-01-18 22:45:00,1
2019-01-18 22:47:00,1
