1,"SELECT ra,dec,z, spectroFlux_u, spectroFlux_g, spectroFlux_r, spectroFlux_i, spectroFlux_z into mydb.SDSS_specZ from SpecObj  WHERE  zWarning=# AND z># AND class=&&&  ORDER by z"
2019-01-18 09:42:00,1
