3186,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-03-10 00:02:00,1
2019-03-10 00:03:00,1
2019-03-10 00:04:00,4
2019-03-10 00:05:00,6
2019-03-10 00:06:00,1
2019-03-10 00:07:00,5
2019-03-10 00:08:00,3
2019-03-10 00:12:00,1
2019-03-10 00:14:00,4
2019-03-10 00:15:00,6
2019-03-10 00:16:00,1
2019-03-10 00:17:00,5
2019-03-10 00:18:00,2
2019-03-10 00:22:00,1
2019-03-10 00:24:00,4
2019-03-10 00:25:00,6
2019-03-10 00:26:00,1
2019-03-10 00:27:00,7
2019-03-10 00:32:00,1
2019-03-10 00:34:00,6
2019-03-10 00:35:00,6
2019-03-10 00:36:00,1
2019-03-10 00:37:00,6
2019-03-10 00:38:00,1
2019-03-10 00:40:00,1
2019-03-10 00:41:00,1
2019-03-10 00:42:00,1
2019-03-10 00:44:00,8
2019-03-10 00:45:00,10
2019-03-10 00:46:00,1
2019-03-10 00:47:00,7
2019-03-10 00:52:00,1
2019-03-10 00:53:00,5
2019-03-10 00:54:00,4
2019-03-10 00:55:00,6
2019-03-10 00:56:00,1
2019-03-10 00:57:00,3
2019-03-10 00:58:00,5
2019-03-10 01:00:00,1
2019-03-10 01:02:00,1
2019-03-10 01:04:00,4
2019-03-10 01:05:00,6
2019-03-10 01:06:00,1
2019-03-10 01:07:00,3
2019-03-10 01:08:00,5
2019-03-10 01:12:00,1
2019-03-10 01:14:00,4
2019-03-10 01:15:00,6
2019-03-10 01:16:00,1
2019-03-10 01:17:00,3
2019-03-10 01:18:00,4
2019-03-10 01:22:00,1
2019-03-10 01:24:00,4
2019-03-10 01:25:00,6
2019-03-10 01:26:00,1
2019-03-10 01:27:00,3
2019-03-10 01:28:00,4
2019-03-10 01:32:00,1
2019-03-10 01:33:00,1
2019-03-10 01:34:00,6
2019-03-10 01:35:00,6
2019-03-10 01:36:00,1
2019-03-10 01:37:00,7
2019-03-10 01:38:00,4
2019-03-10 01:40:00,1
2019-03-10 01:41:00,1
2019-03-10 01:42:00,5
2019-03-10 01:44:00,8
2019-03-10 01:45:00,6
2019-03-10 01:46:00,5
2019-03-10 01:47:00,3
2019-03-10 01:48:00,4
2019-03-10 01:52:00,1
2019-03-10 01:53:00,6
2019-03-10 01:54:00,8
2019-03-10 01:55:00,6
2019-03-10 01:56:00,1
2019-03-10 01:57:00,3
2019-03-10 01:58:00,5
2019-03-10 03:02:00,1
2019-03-10 03:04:00,4
2019-03-10 03:05:00,6
2019-03-10 03:06:00,1
2019-03-10 03:07:00,3
2019-03-10 03:08:00,4
2019-03-10 03:09:00,1
2019-03-10 03:12:00,1
2019-03-10 03:14:00,4
2019-03-10 03:15:00,10
2019-03-10 03:16:00,1
2019-03-10 03:17:00,3
2019-03-10 03:18:00,4
2019-03-10 03:22:00,1
2019-03-10 03:23:00,4
2019-03-10 03:24:00,8
2019-03-10 03:25:00,6
2019-03-10 03:26:00,1
2019-03-10 03:27:00,3
2019-03-10 03:28:00,4
2019-03-10 03:30:00,4
2019-03-10 03:32:00,1
2019-03-10 03:33:00,4
2019-03-10 03:34:00,6
2019-03-10 03:35:00,6
2019-03-10 03:36:00,5
2019-03-10 03:37:00,3
2019-03-10 03:38:00,5
2019-03-10 03:40:00,1
2019-03-10 03:41:00,1
2019-03-10 03:42:00,1
2019-03-10 03:44:00,8
2019-03-10 03:45:00,6
2019-03-10 03:46:00,1
2019-03-10 03:47:00,3
2019-03-10 03:48:00,4
2019-03-10 03:50:00,4
2019-03-10 03:52:00,1
2019-03-10 03:53:00,5
2019-03-10 03:54:00,4
2019-03-10 03:55:00,10
2019-03-10 03:56:00,1
2019-03-10 03:57:00,3
2019-03-10 03:58:00,5
2019-03-10 04:02:00,1
2019-03-10 04:04:00,4
2019-03-10 04:05:00,10
2019-03-10 04:06:00,1
2019-03-10 04:07:00,3
2019-03-10 04:08:00,5
2019-03-10 04:12:00,1
2019-03-10 04:14:00,4
2019-03-10 04:15:00,6
2019-03-10 04:16:00,1
2019-03-10 04:17:00,3
2019-03-10 04:18:00,12
2019-03-10 04:19:00,1
2019-03-10 04:21:00,5
2019-03-10 04:22:00,1
2019-03-10 04:23:00,4
2019-03-10 04:24:00,9
2019-03-10 04:25:00,6
