16,SELECT count(z)
2019-03-10 13:45:00,1
2019-03-10 13:46:00,1
2019-03-10 13:47:00,3
2019-03-10 13:48:00,4
2019-03-10 13:49:00,2
2019-03-10 13:50:00,3
2019-03-10 13:51:00,2
