41,select distinct parent from DBViewCols where viewname=&&&
2019-03-10 00:22:00,1
2019-03-10 00:48:00,1
2019-03-10 00:49:00,1
2019-03-10 00:50:00,2
2019-03-10 01:06:00,1
2019-03-10 01:08:00,1
2019-03-10 01:16:00,1
2019-03-10 01:18:00,1
2019-03-10 02:27:00,1
2019-03-10 02:33:00,2
2019-03-10 02:34:00,1
2019-03-10 02:39:00,2
2019-03-10 02:40:00,2
2019-03-10 03:52:00,1
2019-03-10 03:55:00,1
2019-03-10 05:56:00,1
2019-03-10 06:02:00,3
2019-03-10 06:53:00,2
2019-03-10 07:51:00,1
2019-03-10 11:08:00,1
2019-03-10 12:38:00,1
2019-03-10 13:28:00,1
2019-03-10 14:19:00,1
2019-03-10 14:26:00,1
2019-03-10 16:31:00,1
2019-03-10 16:33:00,1
2019-03-10 16:40:00,1
2019-03-10 16:50:00,2
2019-03-10 18:09:00,1
2019-03-10 18:29:00,1
2019-03-10 18:31:00,1
2019-03-10 18:53:00,1
2019-03-10 20:52:00,1
