1,"SELECT m.ifudsgn, m.objra,m.objdec,p.objID,p.ra,p.dec into mydb.manga_check_list from mangaDRPall as m ,PhotoObjAll as p where((m.objra = p.ra) and (m.objdec = p.dec))"
2019-03-10 04:39:00,1
