1,"SELECT PZ.z,PZ.zErr,P.ra, P.dec,N.distance, P.u,P.g,P.r,P.i,P.z,PZ.absMagU,PZ.absMagG,PZ.absMagR,PZ.absMagI,PZ.absMagZ into mydb.qsoxmatch4 from SpecPhoto AS sp,      Photoz as PZ,      Neighbors  as N,      PhotoObj  AS P  WHERE PZ.z BETWEEN # and #    and PZ.nnCount># 	   and PZ.zErr BETWEEN # and #       and N.distance < #/#     and PZ.ObjID =P.ObjID     and P.r>#     and P.r<#"
2019-03-10 04:02:00,1
