3,"SELECT     p.objID,    p.ra,    p.dec,    p.dered_u,    p.dered_g,    p.dered_r,    p.dered_i,    p.dered_z,          z.z as photoz,    z.zErr as photozErr,      s.z as specz,    s.zErr as speczErr from photoObjAll as p  into MyDB.table_meh          JOIN photoz as z ON z.ObjID = p.ObjID      JOIN specObjAll as s ON s.bestObjID = p.ObjID WHERE   p.ra between (# - #) and (# + #) and p.dec between (#- #) and (#+ #)   and (flags & dbo.fPhotoFlags(&&&)) = #"
2019-04-08 08:21:00,3
