2,"SELECT into mydb.Bowo_#Apr2#        p.objID,p.ra,p.dec,p.type_u  FROM        PhotoObjAll p   WHERE        p.ra  BETWEEN  # AND #    AND p.dec BETWEEN  - # AND   #    AND p.type_u = #"
2019-04-08 03:04:00,2
