27,select * from XCRedshift where specObjId=#
2019-04-08 00:04:00,1
2019-04-08 00:06:00,1
2019-04-08 00:09:00,1
2019-04-08 00:13:00,1
2019-04-08 00:17:00,1
2019-04-08 00:31:00,1
2019-04-08 00:32:00,2
2019-04-08 00:35:00,1
2019-04-08 01:29:00,1
2019-04-08 01:31:00,1
2019-04-08 03:34:00,1
2019-04-08 09:00:00,1
2019-04-08 10:09:00,1
2019-04-08 12:40:00,1
2019-04-08 13:18:00,1
2019-04-08 13:24:00,1
2019-04-08 14:51:00,1
2019-04-08 15:23:00,1
2019-04-08 15:39:00,1
2019-04-08 16:36:00,1
2019-04-08 17:28:00,1
2019-04-08 19:21:00,1
2019-04-08 20:51:00,1
2019-04-08 21:29:00,1
2019-04-08 23:10:00,1
2019-04-08 23:20:00,1
