1,"SELECT   s.bestobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, s.snMedian_g, s.z into mydb.MyTable from SpecObj as s     WHERE  s.zWarning = # AND (s.class = &&&) AND  s.snMedian_g>#"
2019-04-08 05:39:00,1
