664,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-04-08 09:03:00,2
2019-04-08 09:11:00,6
2019-04-08 09:12:00,2
2019-04-08 09:13:00,2
2019-04-08 09:18:00,2
2019-04-08 09:23:00,2
2019-04-08 09:24:00,2
2019-04-08 09:25:00,6
2019-04-08 09:27:00,2
2019-04-08 09:28:00,2
2019-04-08 09:30:00,2
2019-04-08 09:34:00,2
2019-04-08 09:39:00,2
2019-04-08 09:41:00,4
2019-04-08 09:43:00,2
2019-04-08 09:45:00,6
2019-04-08 09:47:00,2
2019-04-08 09:48:00,4
2019-04-08 09:49:00,4
2019-04-08 09:50:00,4
2019-04-08 09:51:00,2
2019-04-08 09:52:00,4
2019-04-08 09:53:00,4
2019-04-08 09:54:00,2
2019-04-08 09:55:00,4
2019-04-08 09:56:00,2
2019-04-08 09:57:00,2
2019-04-08 09:58:00,2
2019-04-08 09:59:00,2
2019-04-08 10:00:00,2
2019-04-08 10:01:00,2
2019-04-08 10:02:00,2
2019-04-08 10:03:00,2
2019-04-08 10:04:00,2
2019-04-08 10:05:00,2
2019-04-08 10:07:00,2
2019-04-08 10:08:00,4
2019-04-08 10:09:00,2
2019-04-08 10:11:00,2
2019-04-08 10:12:00,4
2019-04-08 10:14:00,2
2019-04-08 10:15:00,4
2019-04-08 10:17:00,2
2019-04-08 10:18:00,4
2019-04-08 10:20:00,4
2019-04-08 10:21:00,2
2019-04-08 10:22:00,4
2019-04-08 10:23:00,2
2019-04-08 10:24:00,2
2019-04-08 10:25:00,4
2019-04-08 10:26:00,2
2019-04-08 10:27:00,2
2019-04-08 10:28:00,4
2019-04-08 10:30:00,2
2019-04-08 10:31:00,6
2019-04-08 10:32:00,2
2019-04-08 10:35:00,4
2019-04-08 10:37:00,4
2019-04-08 10:39:00,2
2019-04-08 10:40:00,2
2019-04-08 10:42:00,2
2019-04-08 10:43:00,2
2019-04-08 10:44:00,2
2019-04-08 10:46:00,4
2019-04-08 10:48:00,2
2019-04-08 10:49:00,4
2019-04-08 10:51:00,4
2019-04-08 10:52:00,2
2019-04-08 10:53:00,2
2019-04-08 10:54:00,2
2019-04-08 10:55:00,2
2019-04-08 10:57:00,2
2019-04-08 10:58:00,2
2019-04-08 11:00:00,2
2019-04-08 11:02:00,2
2019-04-08 11:05:00,2
2019-04-08 11:07:00,2
2019-04-08 11:10:00,2
2019-04-08 11:12:00,2
2019-04-08 11:15:00,2
2019-04-08 11:16:00,1
2019-04-08 11:17:00,3
2019-04-08 11:19:00,4
2019-04-08 11:20:00,2
2019-04-08 11:22:00,6
2019-04-08 11:24:00,2
2019-04-08 11:25:00,4
2019-04-08 11:26:00,2
2019-04-08 11:27:00,2
2019-04-08 11:28:00,4
2019-04-08 11:29:00,2
2019-04-08 11:30:00,4
2019-04-08 11:31:00,2
2019-04-08 11:33:00,4
2019-04-08 11:36:00,4
2019-04-08 11:38:00,2
2019-04-08 11:39:00,2
2019-04-08 11:41:00,2
2019-04-08 11:42:00,2
2019-04-08 11:44:00,4
2019-04-08 11:45:00,2
2019-04-08 11:46:00,2
2019-04-08 11:47:00,2
2019-04-08 11:48:00,2
2019-04-08 11:49:00,2
2019-04-08 11:50:00,4
2019-04-08 11:51:00,2
2019-04-08 11:52:00,6
2019-04-08 11:53:00,4
2019-04-08 11:54:00,2
2019-04-08 11:55:00,2
2019-04-08 11:56:00,4
2019-04-08 11:57:00,4
2019-04-08 11:58:00,2
2019-04-08 11:59:00,2
2019-04-08 12:00:00,4
2019-04-08 12:02:00,2
2019-04-08 12:03:00,2
2019-04-08 12:05:00,4
2019-04-08 12:07:00,2
2019-04-08 12:08:00,2
2019-04-08 12:10:00,4
2019-04-08 12:13:00,6
2019-04-08 12:15:00,2
2019-04-08 12:16:00,4
2019-04-08 12:17:00,2
2019-04-08 12:19:00,6
2019-04-08 12:21:00,1
2019-04-08 12:22:00,3
2019-04-08 12:23:00,2
2019-04-08 12:24:00,4
2019-04-08 12:27:00,4
