799,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-08 00:00:00,1
2019-04-08 00:01:00,1
2019-04-08 00:03:00,2
2019-04-08 00:06:00,1
2019-04-08 00:08:00,1
2019-04-08 00:09:00,4
2019-04-08 00:17:00,2
2019-04-08 00:19:00,1
2019-04-08 00:20:00,2
2019-04-08 00:21:00,4
2019-04-08 00:24:00,4
2019-04-08 00:25:00,2
2019-04-08 00:27:00,1
2019-04-08 00:28:00,1
2019-04-08 00:33:00,2
2019-04-08 00:34:00,1
2019-04-08 00:55:00,9
2019-04-08 00:57:00,1
2019-04-08 01:20:00,8
2019-04-08 01:21:00,2
2019-04-08 01:25:00,1
2019-04-08 01:26:00,1
2019-04-08 01:27:00,1
2019-04-08 01:42:00,3
2019-04-08 01:47:00,2
2019-04-08 01:50:00,3
2019-04-08 01:55:00,2
2019-04-08 01:56:00,2
2019-04-08 01:59:00,1
2019-04-08 02:05:00,1
2019-04-08 02:07:00,1
2019-04-08 02:09:00,2
2019-04-08 02:11:00,3
2019-04-08 02:12:00,1
2019-04-08 02:13:00,3
2019-04-08 02:14:00,3
2019-04-08 02:15:00,1
2019-04-08 02:16:00,1
2019-04-08 02:17:00,1
2019-04-08 02:18:00,1
2019-04-08 02:19:00,1
2019-04-08 02:27:00,1
2019-04-08 02:32:00,1
2019-04-08 02:39:00,21
2019-04-08 02:40:00,2
2019-04-08 02:47:00,1
2019-04-08 03:09:00,1
2019-04-08 03:10:00,22
2019-04-08 03:12:00,1
2019-04-08 03:14:00,1
2019-04-08 03:20:00,1
2019-04-08 03:23:00,1
2019-04-08 03:30:00,1
2019-04-08 03:33:00,5
2019-04-08 03:34:00,10
2019-04-08 03:37:00,4
2019-04-08 04:05:00,5
2019-04-08 04:06:00,5
2019-04-08 04:07:00,1
2019-04-08 04:09:00,3
2019-04-08 04:49:00,1
2019-04-08 04:51:00,1
2019-04-08 04:56:00,1
2019-04-08 05:07:00,1
2019-04-08 05:21:00,1
2019-04-08 05:42:00,1
2019-04-08 05:44:00,1
2019-04-08 05:45:00,1
2019-04-08 05:49:00,1
2019-04-08 05:56:00,1
2019-04-08 06:31:00,1
2019-04-08 06:35:00,1
2019-04-08 06:38:00,1
2019-04-08 06:41:00,1
2019-04-08 06:45:00,1
2019-04-08 06:46:00,1
2019-04-08 06:48:00,1
2019-04-08 07:00:00,1
2019-04-08 07:07:00,1
2019-04-08 07:09:00,1
2019-04-08 07:10:00,1
2019-04-08 07:20:00,1
2019-04-08 07:29:00,1
2019-04-08 07:37:00,1
2019-04-08 07:42:00,1
2019-04-08 07:43:00,1
2019-04-08 07:53:00,1
2019-04-08 07:58:00,1
2019-04-08 08:02:00,1
2019-04-08 08:03:00,1
2019-04-08 08:05:00,1
2019-04-08 08:14:00,1
2019-04-08 08:20:00,1
2019-04-08 08:25:00,1
2019-04-08 08:36:00,1
2019-04-08 08:37:00,1
2019-04-08 08:49:00,1
2019-04-08 08:54:00,1
2019-04-08 08:59:00,1
2019-04-08 09:02:00,1
2019-04-08 09:04:00,1
2019-04-08 10:30:00,3
2019-04-08 10:31:00,2
2019-04-08 11:03:00,5
2019-04-08 11:13:00,1
2019-04-08 11:14:00,6
2019-04-08 11:38:00,1
2019-04-08 11:40:00,10
2019-04-08 11:45:00,1
2019-04-08 11:46:00,1
2019-04-08 11:47:00,1
2019-04-08 11:49:00,1
2019-04-08 11:50:00,1
2019-04-08 12:06:00,8
2019-04-08 12:07:00,2
2019-04-08 12:09:00,4
2019-04-08 12:10:00,1
2019-04-08 12:12:00,1
2019-04-08 12:36:00,2
2019-04-08 12:37:00,2
2019-04-08 12:40:00,1
2019-04-08 12:46:00,1
2019-04-08 13:02:00,8
2019-04-08 13:08:00,2
2019-04-08 13:11:00,6
2019-04-08 13:35:00,13
2019-04-08 14:04:00,12
2019-04-08 14:05:00,7
2019-04-08 14:30:00,1
2019-04-08 14:31:00,14
2019-04-08 14:52:00,6
2019-04-08 14:53:00,4
2019-04-08 15:13:00,8
2019-04-08 15:14:00,12
2019-04-08 15:25:00,1
2019-04-08 15:32:00,6
2019-04-08 15:48:00,2
2019-04-08 15:49:00,1
2019-04-08 15:50:00,5
2019-04-08 16:05:00,1
2019-04-08 16:07:00,2
2019-04-08 16:09:00,2
2019-04-08 16:10:00,7
2019-04-08 16:14:00,1
2019-04-08 16:17:00,2
2019-04-08 16:18:00,1
2019-04-08 16:25:00,1
2019-04-08 16:26:00,1
2019-04-08 16:32:00,6
2019-04-08 16:33:00,5
2019-04-08 16:55:00,16
2019-04-08 16:56:00,1
2019-04-08 17:01:00,1
2019-04-08 17:13:00,1
2019-04-08 17:16:00,1
2019-04-08 17:17:00,8
2019-04-08 17:19:00,1
2019-04-08 17:21:00,1
2019-04-08 17:23:00,1
2019-04-08 17:24:00,1
2019-04-08 17:27:00,1
2019-04-08 17:32:00,1
2019-04-08 17:35:00,1
2019-04-08 17:41:00,14
2019-04-08 17:42:00,4
2019-04-08 17:44:00,1
2019-04-08 17:45:00,3
2019-04-08 17:51:00,1
2019-04-08 18:03:00,1
2019-04-08 18:10:00,1
2019-04-08 18:11:00,2
2019-04-08 18:12:00,1
2019-04-08 18:13:00,2
2019-04-08 18:16:00,1
2019-04-08 18:17:00,1
2019-04-08 18:19:00,1
2019-04-08 18:21:00,2
2019-04-08 18:38:00,1
2019-04-08 18:43:00,9
2019-04-08 18:44:00,15
2019-04-08 18:45:00,9
2019-04-08 18:47:00,1
2019-04-08 18:48:00,1
2019-04-08 18:51:00,3
2019-04-08 18:56:00,1
2019-04-08 18:57:00,1
2019-04-08 18:58:00,2
2019-04-08 18:59:00,1
2019-04-08 19:00:00,5
2019-04-08 19:01:00,3
2019-04-08 19:03:00,1
2019-04-08 19:04:00,2
2019-04-08 19:30:00,2
2019-04-08 19:32:00,2
2019-04-08 19:33:00,1
2019-04-08 19:35:00,1
2019-04-08 19:41:00,1
2019-04-08 19:56:00,1
2019-04-08 20:04:00,11
2019-04-08 20:05:00,1
2019-04-08 20:11:00,2
2019-04-08 20:15:00,2
2019-04-08 20:22:00,1
2019-04-08 20:23:00,13
2019-04-08 20:24:00,1
2019-04-08 20:25:00,1
2019-04-08 20:26:00,3
2019-04-08 20:27:00,2
2019-04-08 20:29:00,1
2019-04-08 20:32:00,1
2019-04-08 20:41:00,1
2019-04-08 20:42:00,8
