358,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-04-08 06:06:00,1
2019-04-08 06:37:00,1
2019-04-08 07:27:00,1
2019-04-08 07:52:00,1
2019-04-08 08:36:00,1
2019-04-08 09:40:00,1
2019-04-08 11:57:00,1
2019-04-08 11:58:00,1
2019-04-08 11:59:00,1
2019-04-08 12:03:00,1
2019-04-08 12:06:00,1
2019-04-08 12:07:00,1
2019-04-08 12:19:00,1
2019-04-08 14:34:00,2
2019-04-08 17:38:00,1
2019-04-08 17:49:00,1
2019-04-08 17:54:00,1
2019-04-08 17:56:00,1
2019-04-08 18:04:00,1
2019-04-08 18:05:00,6
2019-04-08 18:06:00,8
2019-04-08 18:07:00,1
2019-04-08 18:11:00,1
2019-04-08 18:15:00,1
2019-04-08 18:30:00,4
2019-04-08 18:31:00,11
2019-04-08 18:45:00,5
2019-04-08 18:46:00,16
2019-04-08 18:47:00,15
2019-04-08 18:48:00,16
2019-04-08 18:49:00,14
2019-04-08 18:50:00,1
2019-04-08 18:56:00,4
2019-04-08 19:09:00,12
2019-04-08 19:10:00,14
2019-04-08 19:11:00,15
2019-04-08 19:12:00,15
2019-04-08 19:13:00,15
2019-04-08 19:14:00,13
2019-04-08 19:15:00,15
2019-04-08 19:16:00,16
2019-04-08 19:17:00,1
2019-04-08 19:29:00,3
2019-04-08 19:32:00,7
2019-04-08 19:33:00,2
2019-04-08 19:38:00,3
2019-04-08 19:39:00,15
2019-04-08 19:40:00,13
2019-04-08 19:41:00,2
2019-04-08 19:45:00,2
2019-04-08 19:46:00,14
2019-04-08 19:47:00,12
2019-04-08 21:10:00,6
2019-04-08 21:11:00,6
2019-04-08 21:17:00,5
2019-04-08 22:09:00,3
2019-04-08 22:10:00,6
2019-04-08 22:12:00,1
2019-04-08 23:03:00,3
2019-04-08 23:04:00,14
2019-04-08 23:05:00,2
