47,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-04-08 00:00:00,1
2019-04-08 00:03:00,1
2019-04-08 00:04:00,1
2019-04-08 00:06:00,1
2019-04-08 00:10:00,1
2019-04-08 00:12:00,1
2019-04-08 00:15:00,1
2019-04-08 00:17:00,1
2019-04-08 00:18:00,1
2019-04-08 00:21:00,1
2019-04-08 00:23:00,1
2019-04-08 00:25:00,1
2019-04-08 03:23:00,1
2019-04-08 03:26:00,1
2019-04-08 03:32:00,1
2019-04-08 05:11:00,2
2019-04-08 05:13:00,1
2019-04-08 05:14:00,1
2019-04-08 05:21:00,1
2019-04-08 05:22:00,1
2019-04-08 05:23:00,1
2019-04-08 05:24:00,1
2019-04-08 05:26:00,1
2019-04-08 05:33:00,1
2019-04-08 05:34:00,1
2019-04-08 07:46:00,1
2019-04-08 07:51:00,1
2019-04-08 07:56:00,1
2019-04-08 08:11:00,1
2019-04-08 08:17:00,1
2019-04-08 08:24:00,1
2019-04-08 08:35:00,1
2019-04-08 08:44:00,1
2019-04-08 08:48:00,1
2019-04-08 23:30:00,1
2019-04-08 23:31:00,1
2019-04-08 23:35:00,1
2019-04-08 23:37:00,1
2019-04-08 23:41:00,1
2019-04-08 23:43:00,1
2019-04-08 23:45:00,1
2019-04-08 23:48:00,1
2019-04-08 23:50:00,1
2019-04-08 23:54:00,1
2019-04-08 23:56:00,1
2019-04-08 23:58:00,1
