1,"SELECT    p.objID, p.ra, p.dec, m.objname, m.ra, m.dec, m.type, m.type_numb, m.quality, s.class into HyperLeda_S0_data from dr1#.PhotoObjAll AS p, MyDB.HyperLeda_S0 as m, dr1#.SpecObjAll as s   JOIN ON s.specObjID = p.objID   WHERE     m.ra - p.ra BETWEEN # AND # AND     m.dec - p.dec BETWEEN # AND # AND     s.class = &&&"
2019-11-21 06:05:00,1
