4,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #e-#))"
2019-11-21 16:18:00,1
2019-11-21 16:33:00,1
2019-11-21 19:56:00,1
2019-11-21 21:23:00,1
