55,select * from SpecLine where specObjId=#
2019-11-21 11:27:00,1
2019-11-21 14:58:00,1
2019-11-21 16:41:00,1
2019-11-21 16:45:00,1
2019-11-21 16:57:00,1
2019-11-21 17:41:00,1
2019-11-21 17:45:00,1
2019-11-21 18:00:00,1
2019-11-21 18:08:00,3
2019-11-21 18:24:00,1
2019-11-21 18:25:00,1
2019-11-21 18:29:00,1
2019-11-21 18:33:00,1
2019-11-21 18:37:00,1
2019-11-21 18:39:00,1
2019-11-21 18:40:00,1
2019-11-21 18:41:00,1
2019-11-21 18:43:00,1
2019-11-21 18:46:00,1
2019-11-21 18:48:00,1
2019-11-21 18:53:00,1
2019-11-21 18:54:00,1
2019-11-21 18:57:00,1
2019-11-21 19:00:00,1
2019-11-21 19:06:00,1
2019-11-21 19:09:00,4
2019-11-21 19:12:00,1
2019-11-21 19:13:00,1
2019-11-21 19:17:00,2
2019-11-21 19:21:00,2
2019-11-21 19:23:00,1
2019-11-21 19:25:00,1
2019-11-21 19:27:00,1
2019-11-21 19:36:00,1
2019-11-21 19:39:00,2
2019-11-21 19:42:00,1
2019-11-21 19:45:00,1
2019-11-21 19:51:00,2
2019-11-21 19:56:00,2
2019-11-21 19:58:00,4
2019-11-21 19:59:00,1
2019-11-21 20:40:00,1
