132,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-11-21 00:46:00,1
2019-11-21 01:46:00,1
2019-11-21 02:03:00,1
2019-11-21 02:06:00,3
2019-11-21 02:07:00,6
2019-11-21 02:45:00,1
2019-11-21 03:45:00,1
2019-11-21 04:35:00,1
2019-11-21 04:42:00,1
2019-11-21 04:45:00,1
2019-11-21 04:57:00,1
2019-11-21 05:00:00,1
2019-11-21 05:15:00,1
2019-11-21 05:18:00,1
2019-11-21 05:20:00,1
2019-11-21 05:28:00,1
2019-11-21 05:37:00,1
2019-11-21 05:45:00,1
2019-11-21 05:50:00,1
2019-11-21 06:14:00,30
2019-11-21 06:15:00,31
2019-11-21 06:16:00,1
2019-11-21 06:45:00,1
2019-11-21 07:45:00,1
2019-11-21 08:09:00,1
2019-11-21 08:45:00,1
2019-11-21 09:45:00,1
2019-11-21 10:45:00,1
2019-11-21 11:45:00,1
2019-11-21 11:59:00,1
2019-11-21 12:03:00,1
2019-11-21 12:05:00,1
2019-11-21 12:46:00,1
2019-11-21 12:52:00,1
2019-11-21 13:01:00,1
2019-11-21 13:02:00,8
2019-11-21 13:06:00,1
2019-11-21 13:17:00,1
2019-11-21 13:29:00,1
2019-11-21 13:45:00,1
2019-11-21 13:46:00,1
2019-11-21 13:53:00,1
2019-11-21 14:08:00,4
2019-11-21 14:09:00,5
2019-11-21 14:45:00,1
2019-11-21 14:46:00,1
2019-11-21 15:45:00,1
2019-11-21 16:00:00,1
2019-11-21 16:45:00,1
2019-11-21 17:43:00,1
2019-11-21 17:45:00,1
2019-11-21 18:45:00,1
