1,"select s.ra, s.dec, s.z, expRad_g, modelmag_g, modelmag_i from specobj as s, photoobj as p where s.specobid = p.objid and (ra between # and #) and (dec between # and #) and s.class = &&& and modelmag_g < #"
2019-11-21 23:48:00,1
