73,select distinct parent from DBViewCols where viewname=&&&
2019-11-21 01:54:00,2
2019-11-21 02:23:00,2
2019-11-21 05:13:00,1
2019-11-21 07:18:00,1
2019-11-21 08:06:00,1
2019-11-21 09:14:00,2
2019-11-21 09:16:00,1
2019-11-21 09:46:00,2
2019-11-21 09:47:00,3
2019-11-21 11:13:00,1
2019-11-21 12:06:00,1
2019-11-21 12:14:00,7
2019-11-21 12:15:00,9
2019-11-21 12:16:00,7
2019-11-21 12:17:00,2
2019-11-21 12:18:00,3
2019-11-21 12:20:00,3
2019-11-21 12:24:00,2
2019-11-21 12:32:00,1
2019-11-21 15:07:00,2
2019-11-21 15:19:00,1
2019-11-21 16:03:00,2
2019-11-21 16:31:00,2
2019-11-21 17:01:00,1
2019-11-21 17:03:00,2
2019-11-21 17:10:00,4
2019-11-21 17:13:00,1
2019-11-21 18:19:00,1
2019-11-21 18:50:00,2
2019-11-21 19:32:00,1
2019-11-21 19:33:00,1
2019-11-21 23:45:00,1
2019-11-21 23:48:00,1
