2,"select DISTINCT TOP # G.u, G.g, G.r, G.i, G.z, S.z, S.veldisp, Z.elliptical  from zooSpec Z  join Galaxy G on Z.specObjID = G.specObjID   join Frame F on F.fieldID = G.fieldID  join SpecObj S on S.specObjID = G.specObjID  where Z.elliptical=#"
2019-11-21 15:29:00,2
