53,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-21 00:02:00,1
2019-11-21 04:15:00,1
2019-11-21 04:20:00,1
2019-11-21 04:32:00,1
2019-11-21 07:10:00,1
2019-11-21 09:35:00,1
2019-11-21 09:47:00,1
2019-11-21 09:53:00,1
2019-11-21 09:56:00,1
2019-11-21 10:17:00,1
2019-11-21 10:27:00,1
2019-11-21 10:33:00,1
2019-11-21 10:34:00,1
2019-11-21 10:44:00,1
2019-11-21 10:46:00,1
2019-11-21 10:49:00,1
2019-11-21 12:08:00,1
2019-11-21 13:50:00,1
2019-11-21 15:37:00,1
2019-11-21 15:43:00,1
2019-11-21 16:13:00,1
2019-11-21 16:15:00,1
2019-11-21 16:59:00,1
2019-11-21 17:03:00,1
2019-11-21 17:08:00,1
2019-11-21 17:12:00,1
2019-11-21 17:16:00,1
2019-11-21 17:32:00,1
2019-11-21 17:52:00,1
2019-11-21 17:57:00,1
2019-11-21 17:58:00,1
2019-11-21 18:04:00,1
2019-11-21 18:05:00,1
2019-11-21 18:13:00,1
2019-11-21 18:20:00,1
2019-11-21 18:26:00,1
2019-11-21 18:38:00,2
2019-11-21 18:42:00,1
2019-11-21 18:47:00,1
2019-11-21 18:48:00,1
2019-11-21 18:51:00,1
2019-11-21 19:41:00,1
2019-11-21 19:44:00,1
2019-11-21 20:27:00,1
2019-11-21 20:54:00,2
2019-11-21 20:56:00,1
2019-11-21 21:22:00,1
2019-11-21 22:01:00,1
2019-11-21 22:06:00,2
2019-11-21 22:43:00,1
