26,select * from XCRedshift where specObjId=#
2019-07-29 00:20:00,1
2019-07-29 03:52:00,1
2019-07-29 03:59:00,1
2019-07-29 12:39:00,1
2019-07-29 13:30:00,1
2019-07-29 13:38:00,1
2019-07-29 14:30:00,1
2019-07-29 17:40:00,1
2019-07-29 18:29:00,1
2019-07-29 18:31:00,3
2019-07-29 19:07:00,1
2019-07-29 19:53:00,1
2019-07-29 20:25:00,1
2019-07-29 21:33:00,1
2019-07-29 21:42:00,1
2019-07-29 21:45:00,1
2019-07-29 22:01:00,1
2019-07-29 22:33:00,1
2019-07-29 23:34:00,2
2019-07-29 23:38:00,1
2019-07-29 23:40:00,1
2019-07-29 23:41:00,1
2019-07-29 23:44:00,1
