1,"SELECT ra, dec, psfmag_g, psfmag_r, psfmag_i, psfmagerr_g, psfmagerr_r, psfmagerr_i, flags, probpsf, clean FROM PhotoPrimary AS p JOIN dbo.fGetNearbyObjEq(#,#, #) AS n ON p.objID = n.objID"
2019-07-29 21:07:00,1
