1,"SELECT top # ra,dec,modelmag_g,modelmag_g-#*log1#(#E+#*z)+# as abs_mag_g FROM SpecPhoto WHERE modelmag_g-#*log1#(#E+#*z)+# < #AND z>#"
2019-07-29 12:02:00,1
