181,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-07-29 04:14:00,1
2019-07-29 04:17:00,1
2019-07-29 04:19:00,2
2019-07-29 04:21:00,1
2019-07-29 05:37:00,1
2019-07-29 05:38:00,2
2019-07-29 05:50:00,1
2019-07-29 05:51:00,1
2019-07-29 05:52:00,1
2019-07-29 05:53:00,2
2019-07-29 05:54:00,1
2019-07-29 05:55:00,1
2019-07-29 05:56:00,1
2019-07-29 05:58:00,1
2019-07-29 06:00:00,1
2019-07-29 06:01:00,2
2019-07-29 06:02:00,1
2019-07-29 06:03:00,1
2019-07-29 06:08:00,1
2019-07-29 06:10:00,1
2019-07-29 06:11:00,1
2019-07-29 06:15:00,1
2019-07-29 06:16:00,2
2019-07-29 06:19:00,2
2019-07-29 06:23:00,1
2019-07-29 06:24:00,1
2019-07-29 06:27:00,1
2019-07-29 06:31:00,1
2019-07-29 06:32:00,2
2019-07-29 06:35:00,2
2019-07-29 06:38:00,1
2019-07-29 06:49:00,1
2019-07-29 06:51:00,1
2019-07-29 06:57:00,1
2019-07-29 06:59:00,1
2019-07-29 07:02:00,1
2019-07-29 07:05:00,1
2019-07-29 07:07:00,1
2019-07-29 07:15:00,1
2019-07-29 07:17:00,1
2019-07-29 07:27:00,2
2019-07-29 07:56:00,1
2019-07-29 07:59:00,1
2019-07-29 08:01:00,1
2019-07-29 09:29:00,1
2019-07-29 10:28:00,5
2019-07-29 11:25:00,1
2019-07-29 11:45:00,1
2019-07-29 11:57:00,1
2019-07-29 11:59:00,1
2019-07-29 12:09:00,1
2019-07-29 12:49:00,1
2019-07-29 13:00:00,1
2019-07-29 13:01:00,2
2019-07-29 13:02:00,4
2019-07-29 13:04:00,1
2019-07-29 13:05:00,24
2019-07-29 13:06:00,9
2019-07-29 13:09:00,21
2019-07-29 13:10:00,3
2019-07-29 13:13:00,3
2019-07-29 13:14:00,2
2019-07-29 15:00:00,1
2019-07-29 17:23:00,1
2019-07-29 17:26:00,1
2019-07-29 17:29:00,1
2019-07-29 17:30:00,1
2019-07-29 17:31:00,1
2019-07-29 17:32:00,1
2019-07-29 17:33:00,1
2019-07-29 17:34:00,1
2019-07-29 17:38:00,1
2019-07-29 17:39:00,1
2019-07-29 17:40:00,1
2019-07-29 17:41:00,1
2019-07-29 17:42:00,1
2019-07-29 17:45:00,1
2019-07-29 17:49:00,1
2019-07-29 18:13:00,1
2019-07-29 18:18:00,1
2019-07-29 18:32:00,3
2019-07-29 18:35:00,1
2019-07-29 18:36:00,1
2019-07-29 19:34:00,1
2019-07-29 19:37:00,1
2019-07-29 19:49:00,1
2019-07-29 19:57:00,1
2019-07-29 20:03:00,1
2019-07-29 20:19:00,1
2019-07-29 21:01:00,1
2019-07-29 21:05:00,1
2019-07-29 21:11:00,1
2019-07-29 21:48:00,1
2019-07-29 21:49:00,1
2019-07-29 21:51:00,1
2019-07-29 22:05:00,1
2019-07-29 22:06:00,2
2019-07-29 22:09:00,3
2019-07-29 23:07:00,1
2019-07-29 23:12:00,1
2019-07-29 23:15:00,1
2019-07-29 23:27:00,1
2019-07-29 23:28:00,1
